+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101

Lista tabu: [((45,41,3.0),1), ((43,44,3.0),1), ((42,43,2.0),1), ((10,7,2.236),2), ((2,76,3.0),2), ((10,2,7.28),1), ((4,8,2.0),3), ((12,10,3.162),3), ((4,12,7.616),2), ((36,38,5.831),4), ((39,40,5.0),4), ((36,39,7.071),3), ((46,47,2.0),5), ((43,44,3.0),5), ((46,43,3.606),4), ((1,6,15.133),6), ((4,8,2.0),6), ((8,6,2.236),5), ((48,50,2.0),7), ((47,45,2.828),7), ((46,47,2.0),7), ((50,47,3.606),6), ((86,89,3.0),8), ((90,92,3.606),8), ((92,89,5.0),7), ((53,51,3.162),9), ((52,49,3.0),9), ((53,52,5.0),8), ((74,71,3.0),10), ((72,77,5.0),10), ((71,77,7.071),9), ((10,7,2.236),11), ((9,11,3.606),11), ((8,9,2.828),11), ((10,9,2.0),10)]

ADD: [(62,69,5.0)]

DROP: [(67,62,5.831), (65,69,3.0), (69,73,8.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94018 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 829.244

Lista tabu: [((24,23,3.0),1), ((26,28,2.0),1), ((25,26,2.0),1), ((1,70,15.811),2), ((64,66,2.0),2), ((66,70,5.831),1), ((52,49,3.0),3), ((43,44,3.0),3), ((42,43,2.0),3), ((52,43,8.246),2), ((28,30,3.606),4), ((29,27,2.0),4), ((27,30,7.071),3), ((21,25,5.0),5), ((29,27,2.0),5), ((21,29,8.602),4), ((91,88,5.0),6), ((87,86,5.385),6), ((88,86,5.831),5), ((21,25,5.0),7), ((22,1,10.198),7), ((21,22,2.0),6), ((97,96,2.0),8), ((101,100,5.0),8), ((96,100,7.0),7), ((1,33,31.623),9), ((36,38,5.831),9), ((33,38,8.0),8), ((84,85,3.606),10), ((85,1,31.048),10), ((86,89,3.0),10), ((85,89,5.385),9), ((29,27,2.0),11), ((23,22,2.0),11), ((24,23,3.0),11), ((23,29,5.831),10)]

ADD: [(65,69,3.0)]

DROP: [(69,62,5.0), (65,73,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94118 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 33 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94130 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 835.363

Lista tabu: [((95,93,3.606),1), ((94,98,5.0),1), ((97,96,2.0),2), ((101,100,5.0),2), ((96,100,7.0),1), ((62,65,2.0),3), ((69,73,8.0),3), ((65,73,5.0),2), ((45,41,3.0),4), ((42,43,2.0),4), ((45,42,3.606),3), ((45,41,3.0),5), ((42,43,2.0),5), ((49,46,2.0),5), ((49,41,7.0),4), ((91,88,5.0),6), ((90,92,3.606),6), ((89,90,2.828),6), ((88,90,3.606),5), ((5,3,3.606),7), ((2,6,4.243),7), ((7,5,2.236),7), ((3,7,5.099),6), ((46,47,2.0),8), ((42,43,2.0),8), ((46,42,5.385),7), ((31,29,3.0),9), ((27,24,3.0),9), ((24,29,5.0),8), ((9,11,3.606),10), ((12,10,3.162),10), ((11,10,5.0),9), ((53,51,3.162),11), ((43,44,3.0),11), ((42,43,2.0),11), ((51,43,7.0),10)]

ADD: [(67,65,5.099)]

DROP: [(62,65,2.0), (69,73,8.0), (67,62,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94176 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 834.962

Lista tabu: [((26,28,2.0),1), ((29,27,2.0),1), ((1,33,31.623),2), ((34,32,5.385),2), ((33,32,5.0),1), ((51,52,2.236),3), ((47,45,2.828),3), ((52,45,7.0),2), ((1,70,15.811),4), ((67,65,5.099),4), ((65,70,5.831),3), ((1,48,18.028),5), ((42,43,2.0),5), ((48,43,4.243),4), ((49,46,2.0),6), ((51,52,2.236),6), ((53,51,3.162),6), ((46,51,4.472),5), ((98,101,5.0),7), ((97,96,2.0),7), ((99,97,5.385),7), ((97,98,5.0),6), ((91,88,5.0),8), ((90,92,3.606),8), ((88,92,7.071),7), ((17,16,5.0),9), ((20,19,5.0),9), ((20,17,7.071),8), ((21,25,5.0),10), ((22,1,10.198),10), ((21,22,2.0),9), ((10,7,2.236),11), ((2,6,4.243),11), ((10,2,7.28),10)]

ADD: [(4,2,3.606)]

DROP: [(4,8,2.0), (2,6,4.243)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94177 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 832.248

Lista tabu: [((1,33,31.623),1), ((34,32,5.385),1), ((51,52,2.236),2), ((47,45,2.828),2), ((52,45,7.0),1), ((1,70,15.811),3), ((67,65,5.099),3), ((65,70,5.831),2), ((1,48,18.028),4), ((42,43,2.0),4), ((48,43,4.243),3), ((49,46,2.0),5), ((51,52,2.236),5), ((53,51,3.162),5), ((46,51,4.472),4), ((98,101,5.0),6), ((97,96,2.0),6), ((99,97,5.385),6), ((97,98,5.0),5), ((91,88,5.0),7), ((90,92,3.606),7), ((88,92,7.071),6), ((17,16,5.0),8), ((20,19,5.0),8), ((20,17,7.071),7), ((21,25,5.0),9), ((22,1,10.198),9), ((21,22,2.0),8), ((10,7,2.236),10), ((2,6,4.243),10), ((10,2,7.28),9), ((4,8,2.0),18), ((2,6,4.243),18), ((4,2,3.606),17)]

ADD: [(69,67,5.385)]

DROP: [(67,65,5.099), (69,62,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94197 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 829.244

Lista tabu: [((88,87,1.0),1), ((87,86,5.385),1), ((84,85,3.606),1), ((85,1,31.048),1), ((52,49,3.0),2), ((47,45,2.828),2), ((46,47,2.0),2), ((47,52,5.385),1), ((81,80,5.385),3), ((78,74,4.0),3), ((78,81,5.831),2), ((76,4,3.162),4), ((3,5,3.606),4), ((3,76,5.0),3), ((52,49,3.0),5), ((46,47,2.0),5), ((52,46,5.0),4), ((99,97,5.385),6), ((100,1,33.541),6), ((101,100,5.0),6), ((97,100,5.0),5), ((82,83,22.361),7), ((84,85,3.606),7), ((83,85,5.831),6), ((52,49,3.0),8), ((43,44,3.0),8), ((49,44,7.071),7), ((27,24,3.0),9), ((22,1,10.198),9), ((22,27,5.831),8), ((72,77,5.0),10), ((79,82,3.0),10), ((82,77,5.0),9), ((67,69,5.385),11), ((62,73,3.0),11), ((67,62,5.831),10)]

ADD: [(4,8,2.0)]

DROP: [(8,6,2.236), (4,2,3.606), (76,4,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94297 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 33 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94319 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 838.395

Lista tabu: [((21,25,5.0),1), ((23,22,2.0),1), ((24,23,3.0),1), ((1,76,15.811),2), ((8,9,2.828),2), ((9,76,7.616),1), ((72,77,5.0),3), ((79,82,3.0),3), ((72,79,7.0),2), ((49,46,2.0),4), ((47,45,2.828),4), ((49,47,2.828),3), ((91,88,5.0),5), ((90,92,3.606),5), ((89,90,2.828),5), ((88,90,3.606),4), ((25,26,2.0),6), ((29,27,2.0),6), ((25,29,5.385),5), ((91,88,5.0),7), ((90,92,3.606),7), ((89,90,2.828),7), ((91,90,4.243),6), ((31,29,3.0),8), ((23,22,2.0),8), ((29,22,7.616),7), ((80,78,1.0),9), ((77,79,2.0),9), ((80,77,5.831),8), ((31,29,3.0),10), ((27,24,3.0),10), ((24,29,5.0),9), ((62,65,2.0),11), ((69,73,8.0),11), ((63,64,5.0),11), ((63,65,5.385),10)]

ADD: [(4,2,3.606)]

DROP: [(3,4,5.0), (2,8,5.385), (76,2,3.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94387 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 837.004

Lista tabu: [((88,87,1.0),1), ((87,86,5.385),1), ((84,85,3.606),1), ((85,1,31.048),1), ((52,49,3.0),2), ((47,45,2.828),2), ((46,47,2.0),2), ((47,52,5.385),1), ((55,56,5.0),3), ((58,60,2.0),3), ((1,58,35.0),3), ((58,55,5.385),2), ((58,60,2.0),4), ((56,1,35.057),4), ((58,56,2.0),3), ((21,25,5.0),5), ((23,22,2.0),5), ((24,23,3.0),5), ((25,23,3.606),4), ((2,4,3.606),6), ((5,3,3.606),6), ((7,5,2.236),6), ((5,4,2.0),5), ((76,8,5.099),7), ((8,9,2.828),7), ((3,2,2.0),7), ((2,4,3.606),7), ((2,9,7.0),6), ((86,89,3.0),8), ((90,92,3.606),8), ((92,89,5.0),7), ((4,6,1.0),9), ((5,3,3.606),9), ((7,5,2.236),9), ((5,6,3.0),8), ((82,83,22.361),10), ((84,85,3.606),10), ((83,85,5.831),9), ((5,3,3.606),11), ((2,4,3.606),11), ((76,8,5.099),11), ((2,8,5.385),10)]

ADD: [(76,6,3.0)]

DROP: [(1,76,15.811), (76,8,5.099), (2,4,3.606), (4,6,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94487 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 34 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94518 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 838.084

Lista tabu: [((12,10,3.162),1), ((8,4,2.0),1), ((5,8,2.828),1), ((53,51,3.162),2), ((52,49,3.0),2), ((49,51,2.828),1), ((26,28,2.0),3), ((31,29,3.0),3), ((31,26,5.831),2), ((91,88,5.0),4), ((87,86,5.385),4), ((87,91,6.0),3), ((70,67,2.0),5), ((69,73,8.0),5), ((65,69,3.0),5), ((69,70,5.0),4), ((31,29,3.0),6), ((27,24,3.0),6), ((24,29,5.0),5), ((67,62,5.831),7), ((65,69,3.0),7), ((73,75,5.0),7), ((75,65,7.071),6), ((84,85,3.606),8), ((85,1,31.048),8), ((88,87,1.0),8), ((87,86,5.385),8), ((84,87,6.0),7), ((84,85,3.606),9), ((85,1,31.048),9), ((89,90,2.828),9), ((90,85,7.0),8), ((78,74,4.0),10), ((77,79,2.0),10), ((78,77,5.385),9), ((9,11,3.606),11), ((12,10,3.162),11), ((8,4,2.0),11), ((4,12,7.616),10)]

ADD: [(7,9,2.236)]

DROP: [(3,9,7.28), (10,7,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94544 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 836.638

Lista tabu: [((9,11,3.606),1), ((12,10,3.162),1), ((7,9,2.236),1), ((53,51,3.162),2), ((52,49,3.0),2), ((53,52,5.0),1), ((70,67,2.0),3), ((64,66,2.0),3), ((67,66,5.099),2), ((1,70,15.811),4), ((64,66,2.0),4), ((63,64,5.0),4), ((70,64,7.071),3), ((7,9,2.236),5), ((10,3,7.0),5), ((9,3,7.28),4), ((4,8,2.0),6), ((76,1,15.811),6), ((76,4,3.162),5), ((63,64,5.0),7), ((67,62,5.831),7), ((70,67,2.0),7), ((67,64,5.831),6), ((67,62,5.831),8), ((63,64,5.0),8), ((75,63,3.0),8), ((67,63,3.0),7), ((31,29,3.0),9), ((27,24,3.0),9), ((24,29,5.0),8), ((96,95,3.606),10), ((94,98,5.0),10), ((94,96,5.831),9), ((1,70,15.811),11), ((67,62,5.831),11), ((70,62,7.071),10)]

ADD: [(62,69,5.0)]

DROP: [(67,62,5.831), (65,69,3.0), (69,73,8.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94598 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 836.501

Lista tabu: [((1,70,15.811),1), ((64,66,2.0),1), ((1,6,15.133),2), ((7,9,2.236),2), ((9,6,5.0),1), ((98,101,5.0),3), ((97,96,2.0),3), ((99,97,5.385),3), ((97,98,5.0),2), ((79,82,3.0),4), ((80,78,1.0),4), ((81,80,5.385),4), ((80,82,5.385),3), ((70,67,2.0),5), ((63,64,5.0),5), ((70,63,5.0),4), ((84,85,3.606),6), ((85,1,31.048),6), ((88,87,1.0),6), ((87,86,5.385),6), ((84,87,6.0),5), ((48,50,2.0),7), ((43,44,3.0),7), ((50,44,5.0),6), ((26,28,2.0),8), ((29,27,2.0),8), ((26,29,3.606),7), ((8,5,2.828),9), ((7,9,2.236),9), ((9,5,4.0),8), ((25,26,2.0),10), ((24,23,3.0),10), ((25,24,5.831),9), ((45,41,3.0),11), ((42,43,2.0),11), ((45,42,3.606),10)]

ADD: [(3,7,5.099)]

DROP: [(10,3,7.0), (7,9,2.236), (5,7,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94601 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 833.244

Lista tabu: [((79,82,3.0),1), ((80,78,1.0),1), ((81,80,5.385),1), ((70,67,2.0),2), ((63,64,5.0),2), ((70,63,5.0),1), ((84,85,3.606),3), ((85,1,31.048),3), ((88,87,1.0),3), ((87,86,5.385),3), ((84,87,6.0),2), ((48,50,2.0),4), ((43,44,3.0),4), ((50,44,5.0),3), ((26,28,2.0),5), ((29,27,2.0),5), ((26,29,3.606),4), ((8,5,2.828),6), ((7,9,2.236),6), ((9,5,4.0),5), ((25,26,2.0),7), ((24,23,3.0),7), ((25,24,5.831),6), ((45,41,3.0),8), ((42,43,2.0),8), ((45,42,3.606),7), ((10,3,7.0),16), ((7,9,2.236),16), ((5,7,2.236),16), ((3,7,5.099),15), ((84,85,3.606),10), ((85,1,31.048),10), ((89,90,2.828),10), ((90,85,7.0),9), ((1,70,15.811),11), ((64,66,2.0),11), ((63,64,5.0),11), ((70,64,7.071),10)]

ADD: [(5,7,2.236)]

DROP: [(7,3,5.099), (5,9,4.0), (8,5,2.828)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94652 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 831.958

Lista tabu: [((59,57,2.0),1), ((54,55,5.385),1), ((5,3,3.606),2), ((2,76,3.0),2), ((8,9,2.828),2), ((9,2,7.0),1), ((20,19,5.0),3), ((18,14,4.0),3), ((19,14,7.0),2), ((87,86,5.385),4), ((90,92,3.606),4), ((89,90,2.828),4), ((90,87,4.243),3), ((51,52,2.236),5), ((47,45,2.828),5), ((52,45,7.0),4), ((24,23,3.0),6), ((22,1,10.198),6), ((22,24,3.606),5), ((9,11,3.606),7), ((12,10,3.162),7), ((12,9,3.162),6), ((64,66,2.0),8), ((68,1,12.207),8), ((64,68,3.0),7), ((63,64,5.0),9), ((67,69,5.385),9), ((70,67,2.0),9), ((67,63,3.0),8), ((1,70,15.811),10), ((66,68,1.0),10), ((70,68,5.385),9), ((17,16,5.0),11), ((20,19,5.0),11), ((19,16,7.071),10)]

ADD: [(67,65,5.099)]

DROP: [(67,69,5.385), (65,73,5.0), (62,65,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94752 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 35 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94781 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 835.632

Lista tabu: [((24,23,3.0),1), ((22,1,10.198),1), ((47,45,2.828),2), ((43,44,3.0),2), ((45,44,5.099),1), ((45,41,3.0),3), ((43,44,3.0),3), ((42,43,2.0),3), ((43,45,2.236),2), ((73,75,5.0),4), ((63,64,5.0),4), ((63,73,5.831),3), ((3,5,3.606),5), ((5,11,7.28),5), ((7,9,2.236),5), ((9,8,2.828),5), ((9,3,7.28),4), ((53,51,3.162),6), ((52,49,3.0),6), ((53,52,5.0),5), ((80,78,1.0),7), ((79,82,3.0),7), ((80,79,5.099),6), ((50,53,3.0),8), ((46,47,2.0),8), ((50,46,5.385),7), ((27,24,3.0),9), ((26,28,2.0),9), ((25,26,2.0),9), ((26,27,3.0),8), ((84,85,3.606),10), ((85,1,31.048),10), ((91,88,5.0),10), ((88,85,5.831),9), ((99,97,5.385),11), ((96,95,3.606),11), ((99,96,6.403),10)]

ADD: [(65,67,5.099)]

DROP: [(62,65,2.0), (69,73,8.0), (67,62,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94865 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 831.958

Lista tabu: [((18,14,4.0),1), ((16,20,5.0),1), ((17,16,5.0),1), ((79,82,3.0),2), ((80,78,1.0),2), ((81,80,5.385),2), ((80,82,5.385),1), ((83,84,3.0),3), ((84,85,3.606),3), ((87,86,5.385),3), ((86,84,6.403),2), ((76,2,3.0),4), ((7,9,2.236),4), ((9,2,7.0),3), ((25,26,2.0),5), ((23,22,2.0),5), ((26,22,5.0),4), ((78,74,4.0),6), ((77,79,2.0),6), ((78,77,5.385),5), ((53,51,3.162),7), ((43,44,3.0),7), ((42,43,2.0),7), ((51,43,7.0),6), ((26,28,2.0),8), ((31,29,3.0),8), ((29,28,3.0),7), ((48,50,2.0),9), ((43,44,3.0),9), ((42,43,2.0),9), ((50,43,5.831),8), ((21,25,5.0),10), ((26,28,2.0),10), ((26,21,5.385),9), ((29,27,2.0),11), ((23,22,2.0),11), ((24,23,3.0),11), ((23,29,5.831),10)]

ADD: [(5,7,2.236)]

DROP: [(5,11,7.28), (7,9,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 94914 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 829.244

Lista tabu: [((1,33,31.623),1), ((34,32,5.385),1), ((36,38,5.831),1), ((96,95,3.606),2), ((94,98,5.0),2), ((98,95,5.831),1), ((84,85,3.606),3), ((85,1,31.048),3), ((87,86,5.385),3), ((85,87,5.0),2), ((25,26,2.0),4), ((24,23,3.0),4), ((25,24,5.831),3), ((60,61,10.44),5), ((55,56,5.0),5), ((60,55,6.403),4), ((5,7,2.236),6), ((8,4,2.0),6), ((7,4,3.606),5), ((64,66,2.0),7), ((68,1,12.207),7), ((64,68,3.0),6), ((9,8,2.828),8), ((6,1,15.133),8), ((6,9,5.0),7), ((49,46,2.0),9), ((42,43,2.0),9), ((49,42,7.28),8), ((49,46,2.0),10), ((43,44,3.0),10), ((42,43,2.0),10), ((49,43,5.385),9), ((53,51,3.162),11), ((52,49,3.0),11), ((49,51,2.828),10)]

ADD: [(65,62,2.0)]

DROP: [(67,65,5.099), (69,62,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95014 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó en Path Relinking durante 4 min 35 seg en NODO 0. Partimos de otra solucion inicial    

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95054 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 835.735

Lista tabu: [((82,79,3.0),1), ((78,80,1.0),1), ((58,60,2.0),2), ((56,1,35.057),2), ((58,56,2.0),1), ((36,38,5.831),3), ((39,40,5.0),3), ((36,39,7.071),2), ((45,46,2.0),4), ((48,1,18.028),4), ((50,48,2.0),4), ((48,45,5.385),3), ((41,45,3.0),5), ((47,49,2.828),5), ((46,47,2.0),5), ((47,41,5.385),4), ((44,43,3.0),6), ((47,49,2.828),6), ((49,43,5.385),5), ((53,50,3.0),7), ((47,49,2.828),7), ((46,47,2.0),7), ((53,47,5.831),6), ((50,48,2.0),8), ((43,42,2.0),8), ((44,43,3.0),8), ((50,43,5.831),7), ((3,5,3.606),9), ((7,9,2.236),9), ((8,7,3.0),9), ((5,7,2.236),8), ((76,2,3.0),10), ((5,4,2.0),10), ((5,76,4.243),9), ((46,47,2.0),11), ((48,1,18.028),11), ((50,48,2.0),11), ((48,46,5.0),10)]

ADD: [(79,78,5.0)]

DROP: [(82,79,3.0), (79,71,8.602), (77,74,5.385), (74,78,4.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95295 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 829.133

Lista tabu: [((90,89,2.828),1), ((87,88,1.0),1), ((23,24,3.0),2), ((28,26,2.0),2), ((23,28,5.0),1), ((65,62,2.0),3), ((63,64,5.0),3), ((75,63,3.0),3), ((65,63,5.385),2), ((82,74,8.602),4), ((71,72,5.0),4), ((72,74,5.831),3), ((41,45,3.0),5), ((47,49,2.828),5), ((46,47,2.0),5), ((47,41,5.385),4), ((45,46,2.0),6), ((43,42,2.0),6), ((44,43,3.0),6), ((43,46,3.606),5), ((93,95,3.606),7), ((97,99,5.385),7), ((96,97,2.0),7), ((97,93,8.602),6), ((82,74,8.602),8), ((71,72,5.0),8), ((79,78,5.0),8), ((71,78,7.0),7), ((69,65,3.0),9), ((70,67,2.0),9), ((1,70,15.811),9), ((65,70,5.831),8), ((101,98,5.0),10), ((97,99,5.385),10), ((96,97,2.0),10), ((101,97,7.071),9), ((62,73,3.0),11), ((63,64,5.0),11), ((75,63,3.0),11), ((63,62,5.0),10)]

ADD: [(82,79,3.0)]

DROP: [(82,74,8.602), (79,78,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95395 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 36 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95407 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 834.81

Lista tabu: [((44,43,3.0),1), ((50,48,2.0),1), ((88,91,5.0),2), ((90,89,2.828),2), ((92,90,3.606),2), ((91,90,4.243),1), ((1,33,31.623),3), ((34,32,5.385),3), ((36,38,5.831),3), ((36,33,7.071),2), ((79,77,2.0),4), ((74,78,4.0),4), ((79,74,6.403),3), ((41,45,3.0),5), ((47,49,2.828),5), ((46,47,2.0),5), ((47,41,5.385),4), ((25,27,5.0),6), ((24,23,3.0),6), ((27,23,4.243),5), ((64,66,2.0),7), ((67,69,5.385),7), ((70,67,2.0),7), ((67,66,5.099),6), ((45,46,2.0),8), ((50,48,2.0),8), ((45,50,6.403),7), ((30,28,3.606),9), ((23,22,2.0),9), ((22,28,7.0),8), ((40,37,5.0),10), ((35,1,32.388),10), ((40,35,8.0),9), ((19,20,5.0),11), ((16,17,5.0),11), ((19,16,7.071),10)]

ADD: [(26,29,3.606)]

DROP: [(21,29,8.602), (29,31,3.0), (26,25,2.0), (25,27,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 95423 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 834.589

Lista tabu: [((21,29,8.602),3), ((29,31,3.0),3), ((26,25,2.0),3), ((25,27,5.0),3), ((26,29,3.606),2), ((37,35,3.0),1), ((34,32,5.385),1), ((33,34,2.0),1), ((82,79,3.0),2), ((78,80,1.0),2), ((79,80,5.099),1), ((79,77,2.0),3), ((71,74,3.0),3), ((79,71,8.602),2), ((41,45,3.0),4), ((47,49,2.828),4), ((49,45,4.0),3), ((23,22,2.0),5), ((26,29,3.606),5), ((28,26,2.0),5), ((22,26,5.0),4), ((45,46,2.0),6), ((52,51,2.236),6), ((45,52,7.0),5), ((67,69,5.385),7), ((62,73,3.0),7), ((67,62,5.831),6), ((44,43,3.0),8), ((51,53,3.162),8), ((44,51,7.616),7), ((1,33,31.623),9), ((34,32,5.385),9), ((36,38,5.831),9), ((36,33,7.071),8), ((9,10,2.0),10), ((12,11,3.0),10), ((11,10,5.0),9), ((90,89,2.828),11), ((88,91,5.0),11), ((89,91,7.071),10)]

ADD: [(26,21,5.385)]

DROP: [(21,25,5.0), (26,29,3.606), (28,26,2.0)]

