+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121

ADD: [(100,97,5.0)]

DROP: [(100,95,6.325), (97,98,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65436 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.265

Lista tabu: [((4,5,1.0),1), ((7,1,42.19),1), ((8,7,2.0),1), ((100,95,6.325),10), ((97,98,5.0),10), ((100,97,5.0),8), ((96,103,3.0),3), ((100,97,5.0),3), ((103,97,5.0),2), ((88,93,3.162),4), ((86,82,6.708),4), ((113,86,2.236),4), ((93,86,3.606),3), ((56,59,2.236),5), ((57,61,5.099),5), ((56,57,4.0),4), ((103,102,2.236),6), ((108,107,3.162),6), ((103,108,6.0),5), ((104,105,2.828),7), ((108,107,3.162),7), ((108,104,4.123),6), ((89,3,41.437),8), ((6,11,3.162),8), ((5,6,2.236),8), ((3,6,7.211),7), ((1,87,6.403),9), ((87,112,1.0),9), ((113,86,2.236),9), ((86,82,6.708),9), ((87,113,4.123),8), ((1,87,6.403),10), ((112,83,3.0),10), ((1,112,5.831),9), ((103,102,2.236),11), ((101,104,4.472),11), ((103,101,6.708),10), ((89,3,41.437),12), ((2,4,7.211),12), ((3,4,6.325),11)]

ADD: [(82,113,5.099)]

DROP: [(85,113,2.236), (86,82,6.708)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65736 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 7 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65796 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1076.771

Lista tabu: [((1,120,7.071),1), ((93,88,3.162),1), ((34,28,3.606),2), ((37,35,2.0),2), ((30,37,8.544),2), ((37,28,6.403),1), ((12,16,2.236),3), ((9,10,11.18),3), ((16,10,4.123),2), ((77,78,2.828),4), ((69,74,5.0),4), ((99,69,32.016),4), ((78,69,5.0),3), ((42,38,3.606),5), ((43,40,3.0),5), ((40,38,5.0),4), ((85,114,4.123),6), ((84,109,10.44),6), ((82,86,6.708),6), ((82,114,8.944),5), ((96,103,3.0),7), ((103,102,2.236),7), ((115,91,4.472),7), ((91,92,1.414),7), ((102,91,10.44),6), ((29,33,2.828),8), ((32,31,2.0),8), ((33,31,6.0),7), ((54,56,2.828),9), ((57,61,5.099),9), ((61,56,5.831),8), ((28,25,3.0),10), ((24,27,2.236),10), ((21,24,2.236),10), ((24,28,7.211),9), ((85,114,4.123),11), ((84,109,10.44),11), ((85,84,5.099),10), ((100,101,2.236),12), ((97,98,5.0),12), ((98,101,6.708),11)]

ADD: [(85,82,7.0)]

DROP: [(82,86,6.708), (85,114,4.123), (118,85,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65808 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1075.401

Lista tabu: [((82,86,6.708),9), ((85,114,4.123),9), ((118,85,2.236),9), ((85,82,7.0),7), ((45,42,3.162),2), ((50,48,2.828),2), ((51,50,5.0),2), ((50,42,7.071),1), ((49,52,5.385),3), ((51,50,5.0),3), ((51,49,5.385),2), ((113,118,3.162),4), ((90,93,1.0),4), ((92,90,2.0),4), ((118,90,7.28),3), ((61,64,3.162),5), ((63,62,2.0),5), ((64,62,7.0),4), ((11,12,1.414),6), ((10,8,2.236),6), ((9,10,11.18),6), ((11,10,1.414),5), ((93,88,3.162),7), ((91,92,1.414),7), ((115,91,4.472),7), ((91,88,6.708),6), ((115,91,4.472),8), ((91,92,1.414),8), ((97,98,5.0),8), ((98,116,5.099),8), ((91,97,6.083),7), ((35,32,3.0),9), ((34,28,3.606),9), ((34,35,4.472),8), ((92,90,2.0),10), ((19,115,1.414),10), ((119,19,1.414),10), ((19,90,7.211),9), ((77,78,2.828),11), ((73,72,3.606),11), ((77,73,6.325),10), ((77,78,2.828),12), ((75,76,2.0),12), ((76,78,5.657),11)]

ADD: [(73,79,4.123)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65816 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1069.949

Lista tabu: [((82,86,6.708),1), ((85,114,4.123),1), ((118,85,2.236),1), ((35,32,3.0),1), ((34,28,3.606),1), ((92,90,2.0),2), ((19,115,1.414),2), ((119,19,1.414),2), ((19,90,7.211),1), ((77,78,2.828),3), ((73,72,3.606),3), ((77,73,6.325),2), ((77,78,2.828),4), ((75,76,2.0),4), ((76,78,5.657),3), ((79,75,4.123),13), ((73,72,3.606),13), ((73,79,4.123),11), ((87,112,1.0),6), ((112,83,3.0),6), ((91,92,1.414),6), ((92,90,2.0),6), ((112,91,8.062),5), ((77,78,2.828),7), ((75,72,2.236),7), ((78,72,6.083),6), ((21,24,2.236),8), ((26,20,3.162),8), ((21,26,5.831),7), ((104,105,2.828),9), ((117,95,8.544),9), ((116,117,7.81),9), ((105,117,7.071),8), ((34,28,3.606),10), ((26,20,3.162),10), ((23,26,2.236),10), ((34,26,7.211),9), ((102,100,2.236),11), ((101,97,6.325),11), ((97,100,5.0),10), ((101,97,6.325),12), ((108,107,3.162),12), ((97,107,7.81),11)]

ADD: [(98,95,3.162)]

DROP: [(117,95,8.544), (94,104,11.0), (98,116,5.099)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65866 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1067.567

Lista tabu: [((21,24,2.236),1), ((27,29,5.0),1), ((79,73,4.123),2), ((75,72,2.236),2), ((75,79,4.123),1), ((28,25,3.0),3), ((35,32,3.0),3), ((37,35,2.0),3), ((35,25,8.246),2), ((75,72,2.236),4), ((74,77,2.0),4), ((69,74,5.0),4), ((74,75,4.0),3), ((92,90,2.0),5), ((90,93,1.0),5), ((98,95,3.162),5), ((95,94,2.0),5), ((93,95,5.0),4), ((33,36,1.414),6), ((35,32,3.0),6), ((33,35,5.0),5), ((87,112,1.0),7), ((83,96,7.81),7), ((96,112,5.831),6), ((49,52,5.385),8), ((51,50,5.0),8), ((46,49,4.472),8), ((52,46,7.28),7), ((28,25,3.0),9), ((26,20,3.162),9), ((20,25,4.243),8), ((28,25,3.0),10), ((29,33,2.828),10), ((27,29,5.0),10), ((29,25,5.0),9), ((92,90,2.0),11), ((86,113,2.236),11), ((85,86,3.162),11), ((86,92,4.472),10), ((61,64,3.162),12), ((65,63,2.236),12), ((65,61,4.472),11)]

ADD: [(87,83,4.0)]

DROP: [(1,87,6.403), (112,83,3.0), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65888 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.121

Lista tabu: [((34,28,3.606),1), ((29,33,2.828),1), ((27,29,5.0),1), ((20,18,3.606),2), ((21,24,2.236),2), ((22,21,3.0),2), ((21,20,4.0),1), ((1,89,3.162),3), ((89,3,41.437),3), ((86,113,2.236),3), ((113,89,7.211),2), ((78,80,4.123),4), ((76,75,2.0),4), ((75,80,8.062),3), ((85,86,3.162),5), ((113,118,3.162),5), ((86,118,5.0),4), ((102,100,2.236),6), ((101,97,6.325),6), ((97,100,5.0),5), ((45,42,3.162),7), ((39,43,3.606),7), ((39,45,6.325),6), ((29,33,2.828),8), ((26,20,3.162),8), ((23,26,2.236),8), ((33,26,6.403),7), ((79,73,4.123),9), ((76,75,2.0),9), ((76,79,4.123),8), ((80,81,4.0),10), ((79,73,4.123),10), ((81,73,8.062),9), ((102,100,2.236),11), ((117,104,5.831),11), ((117,102,7.616),10), ((21,24,2.236),12), ((20,18,3.606),12), ((24,18,5.099),11)]

ADD: [(96,87,5.385)]

DROP: [(83,87,4.0), (112,96,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 65926 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1057.022

Lista tabu: [((72,71,9.055),1), ((70,68,2.828),1), ((42,38,3.606),2), ((40,1,76.007),2), ((42,40,4.243),1), ((93,88,3.162),3), ((92,90,2.0),3), ((91,92,1.414),3), ((88,92,5.385),2), ((32,31,2.0),4), ((34,28,3.606),4), ((34,32,4.123),3), ((59,57,3.606),5), ((61,64,3.162),5), ((64,57,8.0),4), ((15,14,2.236),6), ((5,6,2.236),6), ((4,5,1.0),6), ((5,14,8.0),5), ((25,23,1.0),7), ((26,20,3.162),7), ((20,23,3.606),6), ((46,49,4.472),8), ((43,40,3.0),8), ((39,43,3.606),8), ((46,43,6.708),7), ((1,89,3.162),9), ((89,3,41.437),9), ((86,113,2.236),9), ((89,86,6.403),8), ((92,90,2.0),10), ((90,93,1.0),10), ((103,96,3.0),10), ((96,87,5.385),10), ((90,103,8.246),9), ((4,5,1.0),11), ((6,11,3.162),11), ((11,5,2.236),10), ((116,94,10.198),12), ((95,98,3.162),12), ((100,102,2.236),12), ((102,95,6.403),11)]

ADD: [(97,94,1.0)]

DROP: [(116,94,10.198), (98,97,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66016 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1054.195

Lista tabu: [((61,64,3.162),1), ((63,62,2.0),1), ((1,89,3.162),2), ((89,3,41.437),2), ((120,82,7.071),2), ((89,82,7.071),1), ((34,28,3.606),3), ((23,26,2.236),3), ((23,34,7.28),2), ((83,112,3.0),4), ((87,96,5.385),4), ((96,112,5.831),3), ((69,74,5.0),5), ((77,78,2.828),5), ((79,73,4.123),5), ((77,73,6.325),4), ((65,63,2.236),6), ((62,66,2.828),6), ((62,65,4.123),5), ((9,10,11.18),7), ((14,13,7.071),7), ((15,14,2.236),7), ((10,14,5.385),6), ((50,48,2.828),8), ((47,45,2.0),8), ((45,48,2.828),7), ((28,25,3.0),9), ((24,27,2.236),9), ((21,24,2.236),9), ((24,28,7.211),8), ((1,83,5.0),10), ((112,87,1.0),10), ((1,112,5.831),9), ((6,11,3.162),11), ((10,8,2.236),11), ((9,10,11.18),11), ((6,10,4.0),10), ((101,97,6.325),12), ((98,116,5.099),12), ((98,101,6.708),11)]

ADD: [(113,82,5.099)]

DROP: [(82,85,7.0), (113,118,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66316 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 9 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66349 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1075.728

Lista tabu: [((12,16,2.236),1), ((10,8,2.236),1), ((96,103,3.0),2), ((101,97,6.325),2), ((96,101,8.485),1), ((91,92,1.414),3), ((92,90,2.0),3), ((103,102,2.236),3), ((102,92,9.22),2), ((1,120,7.071),4), ((86,113,2.236),4), ((82,86,6.708),4), ((1,86,9.22),3), ((64,67,6.0),5), ((65,63,2.236),5), ((64,65,3.162),4), ((35,32,3.0),6), ((34,28,3.606),6), ((28,32,2.828),5), ((77,78,2.828),7), ((69,74,5.0),7), ((99,69,32.016),7), ((78,69,5.0),6), ((30,37,8.544),8), ((24,27,2.236),8), ((21,24,2.236),8), ((24,37,9.22),7), ((4,5,1.0),9), ((12,16,2.236),9), ((4,12,4.0),8), ((28,25,3.0),10), ((36,30,8.602),10), ((33,36,1.414),10), ((36,25,7.81),9), ((1,87,6.403),11), ((87,112,1.0),11), ((92,90,2.0),11), ((90,93,1.0),11), ((112,90,5.0),10), ((9,10,11.18),12), ((8,7,2.0),12), ((10,7,3.606),11)]

ADD: [(101,98,6.708)]

DROP: [(98,104,11.18), (101,97,6.325), (100,101,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66384 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.539

Lista tabu: [((15,14,2.236),1), ((10,8,2.236),1), ((117,95,8.544),2), ((98,101,6.708),2), ((103,102,2.236),2), ((103,95,7.211),1), ((28,25,3.0),3), ((36,30,8.602),3), ((33,36,1.414),3), ((36,25,7.81),2), ((27,29,5.0),4), ((26,20,3.162),4), ((29,20,6.083),3), ((21,24,2.236),5), ((27,29,5.0),5), ((21,27,3.162),4), ((60,58,4.243),6), ((63,62,2.0),6), ((65,63,2.236),6), ((63,58,7.211),5), ((75,76,2.0),7), ((73,72,3.606),7), ((72,76,3.606),6), ((46,49,4.472),8), ((43,40,3.0),8), ((39,43,3.606),8), ((46,43,6.708),7), ((103,102,2.236),9), ((105,108,2.236),9), ((104,105,2.828),9), ((103,105,5.385),8), ((108,107,3.162),10), ((106,121,9.0),10), ((108,106,4.472),9), ((63,62,2.0),11), ((66,60,5.831),11), ((60,62,5.831),10), ((23,26,2.236),12), ((29,33,2.828),12), ((27,29,5.0),12), ((29,23,5.657),11)]

ADD: [(98,116,5.099)]

DROP: [(117,95,8.544), (98,101,6.708), (94,116,10.198)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66471 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.169

Lista tabu: [((39,43,3.606),1), ((48,47,2.0),1), ((50,48,2.828),1), ((20,18,3.606),2), ((21,24,2.236),2), ((22,21,3.0),2), ((21,18,3.606),1), ((32,31,2.0),3), ((34,28,3.606),3), ((31,28,2.0),2), ((60,58,4.243),4), ((53,1,80.957),4), ((53,60,7.616),3), ((2,4,7.211),5), ((5,6,2.236),5), ((5,2,8.062),4), ((49,52,5.385),6), ((48,47,2.0),6), ((50,48,2.828),6), ((48,52,7.81),5), ((45,42,3.162),7), ((43,40,3.0),7), ((39,43,3.606),7), ((43,42,3.0),6), ((1,99,22.361),8), ((99,69,32.016),8), ((117,101,3.162),8), ((101,104,4.472),8), ((99,117,5.831),7), ((85,114,4.123),9), ((19,115,1.414),9), ((119,19,1.414),9), ((85,19,7.071),8), ((28,25,3.0),10), ((26,20,3.162),10), ((20,25,4.243),9), ((103,102,2.236),11), ((105,108,2.236),11), ((104,105,2.828),11), ((103,105,5.385),10), ((42,38,3.606),12), ((43,40,3.0),12), ((40,38,5.0),11)]

ADD: [(75,72,2.236)]

DROP: [(79,75,4.123), (73,72,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66491 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1056.948

Lista tabu: [((79,75,4.123),1), ((73,72,3.606),1), ((32,31,2.0),1), ((34,28,3.606),1), ((37,35,2.0),1), ((63,62,2.0),2), ((66,60,5.831),2), ((60,62,5.831),1), ((37,35,2.0),3), ((26,20,3.162),3), ((23,26,2.236),3), ((37,26,8.246),2), ((28,25,3.0),4), ((23,26,2.236),4), ((25,26,2.0),3), ((49,52,5.385),5), ((51,50,5.0),5), ((46,49,4.472),5), ((52,46,7.28),4), ((28,25,3.0),6), ((24,27,2.236),6), ((21,24,2.236),6), ((24,25,6.083),5), ((87,112,1.0),7), ((112,83,3.0),7), ((113,118,3.162),7), ((118,85,2.236),7), ((87,118,7.28),6), ((22,21,3.0),8), ((20,18,3.606),8), ((22,20,7.0),7), ((11,12,1.414),9), ((10,8,2.236),9), ((12,8,4.123),8), ((78,77,2.828),10), ((74,69,5.0),10), ((74,78,4.472),9), ((50,48,2.828),11), ((47,45,2.0),11), ((45,48,2.828),10), ((22,21,3.0),12), ((17,1,74.095),12), ((22,17,7.616),11)]

ADD: [(85,113,2.236)]

DROP: [(113,118,3.162), (85,114,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66524 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1053.12

Lista tabu: [((118,114,2.828),1), ((109,119,3.606),1), ((32,31,2.0),2), ((26,20,3.162),2), ((23,26,2.236),2), ((32,26,5.0),1), ((12,16,2.236),3), ((8,7,2.0),3), ((16,7,7.211),2), ((103,102,2.236),4), ((94,95,2.0),4), ((95,102,6.403),3), ((89,3,41.437),5), ((4,5,1.0),5), ((5,3,7.28),4), ((32,31,2.0),6), ((23,26,2.236),6), ((32,23,6.325),5), ((66,60,5.831),7), ((58,55,2.236),7), ((58,66,8.0),6), ((28,25,3.0),8), ((29,33,2.828),8), ((27,29,5.0),8), ((29,28,4.0),7), ((95,98,3.162),9), ((101,104,4.472),9), ((117,101,3.162),9), ((95,101,7.0),8), ((98,116,5.099),10), ((19,115,1.414),10), ((98,115,8.0),9), ((34,28,3.606),11), ((37,35,2.0),11), ((30,37,8.544),11), ((37,28,6.403),10), ((54,56,2.828),12), ((55,53,2.236),12), ((58,55,2.236),12), ((56,55,4.0),11)]

ADD: [(1,83,5.0)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66824 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 5 min 11 seg. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66844 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.571

Lista tabu: [((1,89,3.162),1), ((89,3,41.437),1), ((101,97,6.325),1), ((92,90,2.0),2), ((90,93,1.0),2), ((116,98,5.099),2), ((98,104,11.18),2), ((93,98,8.062),1), ((118,85,2.236),3), ((115,91,4.472),3), ((118,115,9.849),2), ((96,103,3.0),4), ((94,95,2.0),4), ((97,94,1.0),4), ((96,94,4.123),3), ((32,31,2.0),5), ((26,20,3.162),5), ((23,26,2.236),5), ((32,26,5.0),4), ((1,89,3.162),6), ((89,3,41.437),6), ((106,121,9.0),6), ((106,89,8.544),5), ((32,31,2.0),7), ((26,20,3.162),7), ((23,26,2.236),7), ((31,26,5.385),6), ((1,110,24.042),8), ((110,22,49.739),8), ((119,19,1.414),8), ((19,115,1.414),8), ((110,119,8.544),7), ((93,88,3.162),9), ((107,106,1.414),9), ((106,93,9.849),8), ((92,90,2.0),10), ((90,93,1.0),10), ((112,83,3.0),10), ((83,96,7.81),10), ((93,83,8.062),9), ((32,31,2.0),11), ((34,28,3.606),11), ((26,20,3.162),11), ((34,20,10.296),10), ((102,100,2.236),12), ((101,97,6.325),12), ((96,103,3.0),12), ((100,96,6.403),11)]

ADD: [(95,116,8.246)]

DROP: [(117,116,7.81), (98,104,11.18), (95,117,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66875 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1066.508

Lista tabu: [((27,29,5.0),1), ((32,31,2.0),1), ((35,32,3.0),1), ((5,6,2.236),2), ((12,16,2.236),2), ((16,6,6.403),1), ((28,25,3.0),3), ((24,27,2.236),3), ((21,24,2.236),3), ((24,28,7.211),2), ((32,31,2.0),4), ((23,26,2.236),4), ((32,23,6.325),3), ((2,4,7.211),5), ((5,6,2.236),5), ((5,2,8.062),4), ((21,24,2.236),6), ((27,29,5.0),6), ((24,29,4.472),5), ((37,35,2.0),7), ((26,20,3.162),7), ((23,26,2.236),7), ((37,26,8.246),6), ((78,80,4.123),8), ((81,79,4.472),8), ((79,80,4.472),7), ((20,18,3.606),9), ((21,24,2.236),9), ((22,21,3.0),9), ((21,20,4.0),8), ((75,76,2.0),10), ((73,72,3.606),10), ((72,76,3.606),9), ((21,24,2.236),11), ((26,20,3.162),11), ((21,26,5.831),10), ((77,78,2.828),12), ((79,75,4.123),12), ((78,75,4.472),11)]

ADD: [(117,100,5.385)]

DROP: [(102,100,2.236), (101,97,6.325), (117,104,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66876 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1062.68

Lista tabu: [((5,6,2.236),1), ((12,16,2.236),1), ((28,25,3.0),2), ((24,27,2.236),2), ((21,24,2.236),2), ((24,28,7.211),1), ((32,31,2.0),3), ((23,26,2.236),3), ((32,23,6.325),2), ((2,4,7.211),4), ((5,6,2.236),4), ((5,2,8.062),3), ((21,24,2.236),5), ((27,29,5.0),5), ((24,29,4.472),4), ((37,35,2.0),6), ((26,20,3.162),6), ((23,26,2.236),6), ((37,26,8.246),5), ((78,80,4.123),7), ((81,79,4.472),7), ((79,80,4.472),6), ((20,18,3.606),8), ((21,24,2.236),8), ((22,21,3.0),8), ((21,20,4.0),7), ((75,76,2.0),9), ((73,72,3.606),9), ((72,76,3.606),8), ((21,24,2.236),10), ((26,20,3.162),10), ((21,26,5.831),9), ((77,78,2.828),11), ((79,75,4.123),11), ((78,75,4.472),10), ((102,100,2.236),20), ((101,97,6.325),20), ((117,104,5.831),20), ((117,100,5.385),18)]

ADD: [(1,83,5.0)]

DROP: [(1,87,6.403), (83,96,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66939 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1061.887

Lista tabu: [((25,23,1.0),1), ((26,20,3.162),1), ((26,20,3.162),2), ((17,1,74.095),2), ((18,17,2.0),2), ((17,26,6.083),1), ((61,64,3.162),3), ((59,57,3.606),3), ((56,59,2.236),3), ((64,59,6.708),2), ((78,80,4.123),4), ((81,79,4.472),4), ((78,81,6.403),3), ((61,64,3.162),5), ((63,62,2.0),5), ((65,63,2.236),5), ((61,63,5.0),4), ((28,25,3.0),6), ((23,26,2.236),6), ((23,28,4.0),5), ((21,24,2.236),7), ((20,18,3.606),7), ((24,18,5.099),6), ((69,74,5.0),8), ((77,78,2.828),8), ((75,76,2.0),8), ((77,76,6.325),7), ((83,112,3.0),9), ((87,96,5.385),9), ((96,112,5.831),8), ((101,104,4.472),10), ((107,106,1.414),10), ((104,106,7.81),9), ((77,78,2.828),11), ((79,75,4.123),11), ((77,79,5.385),10), ((89,3,41.437),12), ((2,4,7.211),12), ((3,4,6.325),11)]

ADD: [(117,104,5.831)]

DROP: [(101,104,4.472), (117,100,5.385), (98,117,7.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66961 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1060.502

Lista tabu: [((28,25,3.0),1), ((24,27,2.236),1), ((21,24,2.236),1), ((42,38,3.606),2), ((40,1,76.007),2), ((42,40,4.243),1), ((90,93,1.0),3), ((19,115,1.414),3), ((119,19,1.414),3), ((19,93,7.81),2), ((92,90,2.0),4), ((93,88,3.162),4), ((92,93,2.236),3), ((65,63,2.236),5), ((62,66,2.828),5), ((62,65,4.123),4), ((96,103,3.0),6), ((105,108,2.236),6), ((96,105,8.246),5), ((91,92,1.414),7), ((92,90,2.0),7), ((87,96,5.385),7), ((87,92,6.0),6), ((112,87,1.0),8), ((87,96,5.385),8), ((90,93,1.0),8), ((93,88,3.162),8), ((87,88,2.236),7), ((118,85,2.236),9), ((91,92,1.414),9), ((118,91,7.81),8), ((78,80,4.123),10), ((81,79,4.472),10), ((79,80,4.472),9), ((9,10,11.18),11), ((15,14,2.236),11), ((16,15,3.0),11), ((15,10,5.657),10), ((28,25,3.0),12), ((36,30,8.602),12), ((33,36,1.414),12), ((36,25,7.81),11)]

ADD: [(95,98,3.162)]

DROP: [(95,116,8.246), (98,100,7.071)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 66988 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1059.132

Lista tabu: [((96,103,3.0),1), ((102,97,4.472),1), ((104,105,2.828),1), ((104,105,2.828),2), ((108,107,3.162),2), ((108,104,4.123),1), ((89,3,41.437),3), ((1,83,5.0),3), ((89,83,2.236),2), ((113,118,3.162),4), ((84,109,10.44),4), ((113,84,6.708),3), ((119,19,1.414),5), ((115,91,4.472),5), ((115,119,2.0),4), ((69,74,5.0),6), ((77,78,2.828),6), ((73,72,3.606),6), ((77,72,5.0),5), ((29,33,2.828),7), ((32,31,2.0),7), ((35,32,3.0),7), ((33,32,4.0),6), ((93,88,3.162),8), ((85,114,4.123),8), ((118,85,2.236),8), ((85,88,7.28),7), ((73,72,3.606),9), ((74,77,2.0),9), ((69,74,5.0),9), ((73,74,6.0),8), ((9,10,11.18),10), ((15,14,2.236),10), ((16,15,3.0),10), ((15,10,5.657),9), ((112,87,1.0),11), ((87,96,5.385),11), ((113,118,3.162),11), ((118,85,2.236),11), ((87,85,5.831),10), ((119,19,1.414),12), ((115,91,4.472),12), ((19,91,4.243),11)]

ADD: [(76,79,4.123)]

