+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151

ADD: [(60,99,3.606)]

DROP: [(101,99,3.162), (38,60,4.123)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74172 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1136.788

Lista tabu: [((100,105,0.0),1), ((60,99,3.606),1), ((150,111,7.616),2), ((111,5,4.123),2), ((73,74,3.162),2), ((111,73,6.403),1), ((35,136,8.544),3), ((36,137,4.0),3), ((137,136,6.083),2), ((7,97,4.243),4), ((60,99,3.606),4), ((97,99,6.708),3), ((119,61,1.0),5), ((61,46,11.705),5), ((6,85,4.123),5), ((85,18,6.083),5), ((119,85,6.325),4), ((45,120,2.236),6), ((120,15,3.606),6), ((141,142,12.083),6), ((142,92,5.385),6), ((120,92,6.325),5), ((97,100,2.236),7), ((100,105,0.0),7), ((94,93,4.472),7), ((94,100,2.828),6), ((1,19,15.811),8), ((19,115,8.246),8), ((126,84,7.071),8), ((84,90,12.166),8), ((115,84,5.385),7), ((24,57,7.28),9), ((57,1,29.206),9), ((76,75,3.606),9), ((57,76,4.123),8), ((150,111,7.616),10), ((111,5,4.123),10), ((22,41,7.071),10), ((111,22,6.083),9), ((4,78,2.828),11), ((117,77,3.162),11), ((77,78,4.123),10), ((13,151,6.325),12), ((81,69,2.0),12), ((81,13,6.325),11), ((96,95,3.162),13), ((95,138,7.81),13), ((105,60,2.236),13), ((95,105,6.083),12)]

ADD: [(138,3,5.831)]

DROP: [(95,138,7.81), (138,145,7.28), (59,3,9.055)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74181 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1133.125

Lista tabu: [((150,111,7.616),1), ((111,5,4.123),1), ((22,41,7.071),1), ((4,78,2.828),2), ((117,77,3.162),2), ((77,78,4.123),1), ((13,151,6.325),3), ((81,69,2.0),3), ((81,13,6.325),2), ((96,95,3.162),4), ((95,138,7.81),4), ((105,60,2.236),4), ((95,105,6.083),3), ((95,138,7.81),14), ((138,145,7.28),14), ((59,3,9.055),14), ((138,3,5.831),12), ((7,97,4.243),6), ((97,100,2.236),6), ((86,96,9.22),6), ((96,95,3.162),6), ((7,96,6.0),5), ((108,20,3.606),7), ((124,1,29.069),7), ((124,108,6.083),6), ((59,138,5.657),8), ((41,1,11.18),8), ((59,41,4.123),7), ((93,98,3.162),9), ((118,14,3.606),9), ((93,118,5.099),8), ((137,66,8.062),10), ((72,67,9.434),10), ((72,137,6.083),9), ((134,76,3.162),11), ((75,73,3.162),11), ((134,75,3.0),10), ((78,117,2.236),12), ((117,77,3.162),12), ((13,151,6.325),12), ((117,13,6.325),11), ((142,92,5.385),13), ((92,86,3.162),13), ((101,45,8.062),13), ((92,45,6.403),12)]

ADD: [(138,88,5.657)]

DROP: [(1,59,9.055), (59,138,5.657), (90,88,17.117), (88,1,18.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74183 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1132.567

Lista tabu: [((13,151,6.325),1), ((81,69,2.0),1), ((96,95,3.162),2), ((95,138,7.81),2), ((105,60,2.236),2), ((95,105,6.083),1), ((95,138,7.81),12), ((138,145,7.28),12), ((59,3,9.055),12), ((138,3,5.831),10), ((7,97,4.243),4), ((97,100,2.236),4), ((86,96,9.22),4), ((96,95,3.162),4), ((7,96,6.0),3), ((108,20,3.606),5), ((124,1,29.069),5), ((124,108,6.083),4), ((59,138,5.657),6), ((41,1,11.18),6), ((59,41,4.123),5), ((93,98,3.162),7), ((118,14,3.606),7), ((93,118,5.099),6), ((137,66,8.062),8), ((72,67,9.434),8), ((72,137,6.083),7), ((134,76,3.162),9), ((75,73,3.162),9), ((134,75,3.0),8), ((78,117,2.236),10), ((117,77,3.162),10), ((13,151,6.325),10), ((117,13,6.325),9), ((142,92,5.385),11), ((92,86,3.162),11), ((101,45,8.062),11), ((92,45,6.403),10), ((1,59,9.055),21), ((59,138,5.657),21), ((90,88,17.117),21), ((88,1,18.385),21), ((138,88,5.657),19), ((7,97,4.243),13), ((97,100,2.236),13), ((86,96,9.22),13), ((96,95,3.162),13), ((7,96,6.0),12)]

ADD: [(118,88,5.099)]

DROP: [(118,14,3.606), (14,1,11.18), (1,88,18.385), (88,138,5.657)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74190 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1129.971

Lista tabu: [((95,138,7.81),5), ((138,145,7.28),5), ((59,3,9.055),5), ((138,3,5.831),3), ((137,66,8.062),1), ((72,67,9.434),1), ((134,76,3.162),2), ((75,73,3.162),2), ((134,75,3.0),1), ((78,117,2.236),3), ((117,77,3.162),3), ((13,151,6.325),3), ((117,13,6.325),2), ((142,92,5.385),4), ((92,86,3.162),4), ((101,45,8.062),4), ((92,45,6.403),3), ((1,59,9.055),14), ((59,138,5.657),14), ((90,88,17.117),14), ((88,1,18.385),14), ((138,88,5.657),12), ((7,97,4.243),6), ((97,100,2.236),6), ((86,96,9.22),6), ((96,95,3.162),6), ((7,96,6.0),5), ((118,14,3.606),16), ((14,1,11.18),16), ((1,88,18.385),16), ((88,138,5.657),16), ((118,88,5.099),14), ((119,61,1.0),8), ((84,90,12.166),8), ((84,119,5.0),7), ((99,38,1.414),9), ((38,101,2.828),9), ((93,98,3.162),9), ((38,98,5.099),8), ((62,94,6.0),10), ((94,93,4.472),10), ((97,100,2.236),10), ((94,97,5.0),9), ((5,56,8.544),11), ((140,40,3.162),11), ((26,140,7.81),11), ((140,5,6.403),10), ((97,100,2.236),12), ((100,105,0.0),12), ((86,96,9.22),12), ((100,96,5.385),11), ((100,105,0.0),13), ((105,60,2.236),13), ((1,6,20.616),13), ((6,105,6.403),12)]

ADD: [(7,95,3.162)]

DROP: [(96,95,3.162), (95,145,12.649), (7,97,4.243)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74214 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1128.878

Lista tabu: [((4,78,2.828),1), ((77,29,9.434),1), ((117,77,3.162),1), ((119,61,1.0),2), ((84,90,12.166),2), ((119,84,5.0),1), ((1,7,11.18),3), ((95,97,4.0),3), ((7,97,4.243),2), ((150,111,7.616),4), ((111,5,4.123),4), ((22,41,7.071),4), ((111,22,6.083),3), ((14,138,3.606),5), ((138,3,5.831),5), ((90,59,13.454),5), ((59,138,5.657),4), ((97,100,2.236),6), ((105,60,2.236),6), ((95,97,4.0),6), ((100,95,6.083),5), ((97,100,2.236),7), ((105,60,2.236),7), ((97,105,2.236),6), ((78,117,2.236),8), ((117,77,3.162),8), ((69,122,6.708),8), ((117,69,4.472),7), ((67,104,9.487),9), ((121,52,8.0),9), ((52,104,6.708),8), ((105,60,2.236),10), ((60,99,3.606),10), ((62,94,6.0),10), ((94,93,4.472),10), ((105,94,2.828),9), ((62,94,6.0),11), ((94,93,4.472),11), ((97,100,2.236),11), ((100,105,0.0),11), ((94,97,5.0),10), ((1,19,15.811),12), ((19,115,8.246),12), ((84,90,12.166),12), ((19,84,6.708),11), ((77,29,9.434),13), ((29,1,6.325),13), ((1,139,10.0),13), ((139,29,4.472),12)]

ADD: [(90,113,5.831)]

DROP: [(113,148,6.0), (90,59,13.454)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74216 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1128.327

Lista tabu: [((1,7,11.18),1), ((95,97,4.0),1), ((150,111,7.616),2), ((111,5,4.123),2), ((22,41,7.071),2), ((111,22,6.083),1), ((14,138,3.606),3), ((138,3,5.831),3), ((90,59,13.454),3), ((59,138,5.657),2), ((97,100,2.236),4), ((105,60,2.236),4), ((95,97,4.0),4), ((100,95,6.083),3), ((97,100,2.236),5), ((105,60,2.236),5), ((97,105,2.236),4), ((78,117,2.236),6), ((117,77,3.162),6), ((69,122,6.708),6), ((117,69,4.472),5), ((67,104,9.487),7), ((121,52,8.0),7), ((52,104,6.708),6), ((105,60,2.236),8), ((60,99,3.606),8), ((62,94,6.0),8), ((94,93,4.472),8), ((105,94,2.828),7), ((62,94,6.0),9), ((94,93,4.472),9), ((97,100,2.236),9), ((100,105,0.0),9), ((94,97,5.0),8), ((1,19,15.811),10), ((19,115,8.246),10), ((84,90,12.166),10), ((19,84,6.708),9), ((77,29,9.434),11), ((29,1,6.325),11), ((1,139,10.0),11), ((139,29,4.472),10), ((113,148,6.0),21), ((90,59,13.454),21), ((90,113,5.831),19), ((95,97,4.0),13), ((60,99,3.606),13), ((97,99,6.708),12)]

ADD: [(113,148,6.0)]

DROP: [(148,59,12.53), (113,90,5.831), (1,113,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74219 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1128.12

Lista tabu: [((97,100,2.236),1), ((105,60,2.236),1), ((95,97,4.0),1), ((97,100,2.236),2), ((105,60,2.236),2), ((97,105,2.236),1), ((78,117,2.236),3), ((117,77,3.162),3), ((69,122,6.708),3), ((117,69,4.472),2), ((67,104,9.487),4), ((121,52,8.0),4), ((52,104,6.708),3), ((105,60,2.236),5), ((60,99,3.606),5), ((62,94,6.0),5), ((94,93,4.472),5), ((105,94,2.828),4), ((62,94,6.0),6), ((94,93,4.472),6), ((97,100,2.236),6), ((100,105,0.0),6), ((94,97,5.0),5), ((1,19,15.811),7), ((19,115,8.246),7), ((84,90,12.166),7), ((19,84,6.708),6), ((77,29,9.434),8), ((29,1,6.325),8), ((1,139,10.0),8), ((139,29,4.472),7), ((113,148,6.0),18), ((90,59,13.454),18), ((90,113,5.831),16), ((95,97,4.0),10), ((60,99,3.606),10), ((97,99,6.708),9), ((148,59,12.53),20), ((113,90,5.831),20), ((1,113,5.0),20), ((113,148,6.0),18), ((150,111,7.616),12), ((111,5,4.123),12), ((73,74,3.162),12), ((111,73,6.403),11), ((24,57,7.28),13), ((57,1,29.206),13), ((76,75,3.606),13), ((57,76,4.123),12)]

ADD: [(142,120,5.0)]

DROP: [(101,45,8.062), (120,15,3.606), (141,142,12.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74235 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1127.873

Lista tabu: [((113,148,6.0),2), ((90,59,13.454),2), ((148,59,12.53),4), ((113,90,5.831),4), ((1,113,5.0),4), ((113,148,6.0),2), ((101,45,8.062),7), ((120,15,3.606),7), ((141,142,12.083),7), ((142,120,5.0),5), ((3,116,1.414),1), ((116,146,6.708),1), ((58,1,23.195),1), ((94,93,4.472),2), ((93,98,3.162),2), ((95,97,4.0),2), ((93,95,6.403),1), ((4,78,2.828),3), ((117,77,3.162),3), ((4,117,5.0),2), ((27,150,3.606),4), ((150,111,7.616),4), ((110,1,17.117),4), ((110,150,6.403),3), ((97,100,2.236),5), ((105,60,2.236),5), ((86,96,9.22),5), ((100,86,5.657),4), ((87,17,6.325),6), ((17,62,4.472),6), ((141,45,10.0),6), ((17,45,6.083),5), ((100,105,0.0),7), ((105,60,2.236),7), ((1,6,20.616),7), ((6,105,6.403),6), ((6,85,4.123),8), ((85,18,6.083),8), ((46,61,11.705),8), ((61,85,6.708),7), ((99,38,1.414),9), ((38,101,2.828),9), ((93,98,3.162),9), ((38,98,5.099),8), ((101,15,8.544),10), ((15,143,6.0),10), ((141,45,10.0),10), ((15,45,5.657),9), ((6,85,4.123),11), ((85,18,6.083),11), ((61,119,1.0),11), ((119,85,6.325),10), ((7,95,3.162),12), ((105,60,2.236),12), ((7,105,6.403),11), ((92,86,3.162),13), ((17,62,4.472),13), ((92,62,5.831),12)]

ADD: [(86,99,3.162)]

DROP: [(60,99,3.606), (99,38,1.414), (86,96,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74248 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1126.804

Lista tabu: [((60,99,3.606),10), ((99,38,1.414),10), ((86,96,9.22),10), ((86,99,3.162),8), ((1,19,15.811),2), ((19,115,8.246),2), ((46,61,11.705),2), ((61,19,6.708),1), ((90,84,12.166),3), ((61,119,1.0),3), ((119,84,5.0),2), ((13,151,6.325),4), ((81,69,2.0),4), ((69,151,2.0),3), ((1,54,4.472),5), ((54,28,9.22),5), ((77,29,9.434),5), ((29,1,6.325),5), ((28,29,6.708),4), ((66,72,10.296),6), ((67,104,9.487),6), ((72,104,6.403),5), ((151,81,0.0),7), ((55,110,6.403),7), ((81,110,5.657),6), ((123,102,7.071),8), ((102,70,5.0),8), ((128,32,4.123),8), ((102,32,6.0),7), ((134,76,3.162),9), ((75,73,3.162),9), ((76,73,5.385),8), ((47,125,7.211),10), ((125,48,4.0),10), ((49,83,5.385),10), ((49,125,5.0),9), ((97,100,2.236),11), ((60,38,4.123),11), ((97,60,3.162),10), ((98,118,2.828),12), ((118,88,5.099),12), ((95,97,4.0),12), ((118,97,6.403),11), ((75,73,3.162),13), ((23,134,1.0),13), ((42,23,4.243),13), ((23,73,6.325),12)]

ADD: [(96,97,4.243)]

DROP: [(99,96,6.708), (96,145,10.296), (95,97,4.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74255 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1124.863

Lista tabu: [((60,99,3.606),3), ((99,38,1.414),3), ((86,96,9.22),3), ((86,99,3.162),1), ((123,102,7.071),1), ((102,70,5.0),1), ((128,32,4.123),1), ((134,76,3.162),2), ((75,73,3.162),2), ((76,73,5.385),1), ((47,125,7.211),3), ((125,48,4.0),3), ((49,83,5.385),3), ((49,125,5.0),2), ((97,100,2.236),4), ((60,38,4.123),4), ((97,60,3.162),3), ((98,118,2.828),5), ((118,88,5.099),5), ((95,97,4.0),5), ((118,97,6.403),4), ((75,73,3.162),6), ((23,134,1.0),6), ((42,23,4.243),6), ((23,73,6.325),5), ((99,96,6.708),16), ((96,145,10.296),16), ((95,97,4.0),16), ((96,97,4.243),14), ((100,105,0.0),8), ((60,38,4.123),8), ((105,38,6.0),7), ((4,78,2.828),9), ((78,117,2.236),9), ((69,122,6.708),9), ((69,78,5.0),8), ((145,58,3.606),10), ((58,1,23.195),10), ((138,3,5.831),10), ((3,116,1.414),10), ((145,3,5.385),9), ((1,14,11.18),11), ((14,138,3.606),11), ((118,88,5.099),11), ((88,1,18.385),11), ((138,88,5.657),10), ((1,7,11.18),12), ((96,97,4.243),12), ((7,97,4.243),11), ((94,93,4.472),13), ((93,98,3.162),13), ((60,38,4.123),13), ((60,93,2.236),12)]

ADD: [(120,15,3.606)]

DROP: [(45,120,2.236), (120,142,5.0), (101,15,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74285 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1124.376

Lista tabu: [((13,151,6.325),1), ((110,1,17.117),1), ((55,110,6.403),1), ((86,99,3.162),2), ((94,93,4.472),2), ((86,93,6.0),1), ((7,95,3.162),3), ((95,96,3.162),3), ((148,113,6.0),3), ((113,59,7.81),3), ((95,148,5.099),2), ((80,4,3.606),4), ((78,117,2.236),4), ((78,80,6.403),3), ((151,81,0.0),5), ((55,110,6.403),5), ((81,110,5.657),4), ((97,100,2.236),6), ((7,95,3.162),6), ((1,7,11.18),6), ((100,7,6.403),5), ((87,17,6.325),7), ((17,62,4.472),7), ((142,92,5.385),7), ((17,92,5.099),6), ((97,100,2.236),8), ((60,38,4.123),8), ((100,38,6.0),7), ((100,105,0.0),9), ((105,60,2.236),9), ((94,93,4.472),9), ((105,93,4.472),8), ((7,95,3.162),10), ((97,100,2.236),10), ((100,95,6.083),9), ((137,66,8.062),11), ((72,67,9.434),11), ((72,137,6.083),10), ((94,93,4.472),12), ((93,98,3.162),12), ((96,97,4.243),12), ((97,100,2.236),12), ((94,97,5.0),11), ((138,3,5.831),13), ((3,116,1.414),13), ((58,1,23.195),13), ((3,58,5.831),12)]

ADD: [(95,118,4.123)]

DROP: [(98,118,2.828), (118,88,5.099), (95,96,3.162)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74294 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1119.056

Lista tabu: [((7,95,3.162),1), ((97,100,2.236),1), ((137,66,8.062),2), ((72,67,9.434),2), ((72,137,6.083),1), ((94,93,4.472),3), ((93,98,3.162),3), ((96,97,4.243),3), ((97,100,2.236),3), ((94,97,5.0),2), ((138,3,5.831),4), ((3,116,1.414),4), ((58,1,23.195),4), ((3,58,5.831),3), ((98,118,2.828),14), ((118,88,5.099),14), ((95,96,3.162),14), ((95,118,4.123),12), ((97,100,2.236),6), ((105,60,2.236),6), ((100,60,2.236),5), ((138,3,5.831),7), ((3,116,1.414),7), ((58,1,23.195),7), ((3,58,5.831),6), ((109,127,7.211),8), ((91,33,4.472),8), ((64,91,4.472),8), ((109,91,5.0),7), ((66,72,10.296),9), ((67,104,9.487),9), ((72,104,6.403),8), ((75,73,3.162),10), ((74,22,3.162),10), ((22,73,4.472),9), ((94,93,4.472),11), ((93,98,3.162),11), ((60,38,4.123),11), ((60,93,2.236),10), ((1,54,4.472),12), ((28,128,9.434),12), ((1,28,5.0),11), ((115,9,2.236),13), ((9,47,9.434),13), ((46,61,11.705),13), ((9,46,6.403),12)]

ADD: [(113,54,6.083)]

DROP: [(1,54,4.472), (54,28,9.22), (113,59,7.81)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74308 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1115.684

Lista tabu: [((1,54,4.472),9), ((54,28,9.22),9), ((113,59,7.81),9), ((113,54,6.083),7), ((42,23,4.243),1), ((76,75,3.606),1), ((100,105,0.0),2), ((105,60,2.236),2), ((1,6,20.616),2), ((6,105,6.403),1), ((17,62,4.472),3), ((92,86,3.162),3), ((86,17,6.325),2), ((123,102,7.071),4), ((102,70,5.0),4), ((128,32,4.123),4), ((102,32,6.0),3), ((90,84,12.166),5), ((61,119,1.0),5), ((46,61,11.705),5), ((61,84,4.243),4), ((105,60,2.236),6), ((60,38,4.123),6), ((62,94,6.0),6), ((94,93,4.472),6), ((38,94,4.472),5), ((86,99,3.162),7), ((94,93,4.472),7), ((86,93,6.0),6), ((99,145,12.53),8), ((94,93,4.472),8), ((93,99,3.162),7), ((95,118,4.123),9), ((118,96,2.236),9), ((14,138,3.606),9), ((118,14,3.606),8), ((100,105,0.0),10), ((105,60,2.236),10), ((94,93,4.472),10), ((105,93,4.472),9), ((83,107,6.0),11), ((8,49,7.28),11), ((89,8,6.325),11), ((8,107,3.162),10), ((14,138,3.606),12), ((138,3,5.831),12), ((88,1,18.385),12), ((138,88,5.657),11), ((105,60,2.236),13), ((60,38,4.123),13), ((62,94,6.0),13), ((94,93,4.472),13), ((105,94,2.828),12)]

ADD: [(41,54,6.708)]

DROP: [(113,54,6.083), (54,59,5.099), (41,1,11.18)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74338 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1113.623

Lista tabu: [((106,27,5.0),1), ((27,150,3.606),1), ((1,139,10.0),1), ((7,95,3.162),2), ((96,97,4.243),2), ((7,96,6.0),1), ((92,86,3.162),3), ((38,101,2.828),3), ((101,92,3.162),2), ((96,97,4.243),4), ((105,60,2.236),4), ((105,96,5.385),3), ((78,117,2.236),5), ((117,77,3.162),5), ((69,122,6.708),5), ((117,69,4.472),4), ((151,81,0.0),6), ((55,110,6.403),6), ((81,110,5.657),5), ((90,84,12.166),7), ((61,119,1.0),7), ((84,119,5.0),6), ((78,117,2.236),8), ((117,77,3.162),8), ((13,151,6.325),8), ((117,151,5.657),7), ((97,100,2.236),9), ((105,60,2.236),9), ((100,60,2.236),8), ((75,73,3.162),10), ((74,22,3.162),10), ((75,74,4.472),9), ((60,38,4.123),11), ((62,94,6.0),11), ((60,94,3.0),10), ((109,127,7.211),12), ((91,33,4.472),12), ((64,91,4.472),12), ((91,109,5.0),11), ((23,134,1.0),13), ((75,73,3.162),13), ((73,134,6.083),12)]

ADD: [(88,118,5.099)]

DROP: [(95,118,4.123), (118,96,2.236), (88,1,18.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74353 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1107.537

Lista tabu: [((95,118,4.123),8), ((118,96,2.236),8), ((88,1,18.385),8), ((88,118,5.099),6), ((80,4,3.606),1), ((4,78,2.828),1), ((69,122,6.708),1), ((41,54,6.708),2), ((54,1,4.472),2), ((148,113,6.0),2), ((113,54,6.083),1), ((149,63,3.162),3), ((63,11,6.325),3), ((89,8,6.325),3), ((63,89,6.325),2), ((94,93,4.472),4), ((93,98,3.162),4), ((96,97,4.243),4), ((97,100,2.236),4), ((94,97,5.0),3), ((106,27,5.0),5), ((27,150,3.606),5), ((1,139,10.0),5), ((27,139,5.0),4), ((96,97,4.243),6), ((105,60,2.236),6), ((60,97,3.162),5), ((4,78,2.828),7), ((78,117,2.236),7), ((13,151,6.325),7), ((151,78,6.708),6), ((95,96,3.162),8), ((105,60,2.236),8), ((95,105,6.083),7), ((150,111,7.616),9), ((111,5,4.123),9), ((73,74,3.162),9), ((74,22,3.162),9), ((111,22,6.083),8), ((1,149,22.361),10), ((63,11,6.325),10), ((89,8,6.325),10), ((89,149,3.162),9), ((90,84,12.166),11), ((61,119,1.0),11), ((84,119,5.0),10), ((82,130,6.708),12), ((80,4,3.606),12), ((82,80,6.325),11), ((119,148,8.062),13), ((148,113,6.0),13), ((1,6,20.616),13), ((6,85,4.123),13), ((119,6,3.606),12)]

ADD: [(145,88,3.606)]

DROP: [(93,98,3.162), (88,118,5.099), (99,145,12.53)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74359 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1104.783

Lista tabu: [((95,118,4.123),2), ((118,96,2.236),2), ((88,1,18.385),2), ((4,78,2.828),1), ((78,117,2.236),1), ((13,151,6.325),1), ((95,96,3.162),2), ((105,60,2.236),2), ((95,105,6.083),1), ((150,111,7.616),3), ((111,5,4.123),3), ((73,74,3.162),3), ((74,22,3.162),3), ((111,22,6.083),2), ((1,149,22.361),4), ((63,11,6.325),4), ((89,8,6.325),4), ((89,149,3.162),3), ((90,84,12.166),5), ((61,119,1.0),5), ((84,119,5.0),4), ((82,130,6.708),6), ((80,4,3.606),6), ((82,80,6.325),5), ((119,148,8.062),7), ((148,113,6.0),7), ((1,6,20.616),7), ((6,85,4.123),7), ((119,6,3.606),6), ((93,98,3.162),17), ((88,118,5.099),17), ((99,145,12.53),17), ((145,88,3.606),15), ((4,78,2.828),9), ((117,77,3.162),9), ((4,117,5.0),8), ((14,138,3.606),10), ((7,95,3.162),10), ((95,14,4.472),9), ((36,137,4.0),11), ((72,67,9.434),11), ((66,72,10.296),11), ((72,36,6.708),10), ((97,100,2.236),12), ((105,60,2.236),12), ((97,105,2.236),11), ((151,81,0.0),13), ((55,110,6.403),13), ((81,110,5.657),12)]

ADD: [(6,61,4.472)]

DROP: [(6,85,4.123), (46,61,11.705)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74364 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1104.216

Lista tabu: [((82,130,6.708),1), ((80,4,3.606),1), ((119,148,8.062),2), ((148,113,6.0),2), ((1,6,20.616),2), ((6,85,4.123),2), ((119,6,3.606),1), ((93,98,3.162),12), ((88,118,5.099),12), ((99,145,12.53),12), ((145,88,3.606),10), ((4,78,2.828),4), ((117,77,3.162),4), ((4,117,5.0),3), ((14,138,3.606),5), ((7,95,3.162),5), ((95,14,4.472),4), ((36,137,4.0),6), ((72,67,9.434),6), ((66,72,10.296),6), ((72,36,6.708),5), ((97,100,2.236),7), ((105,60,2.236),7), ((97,105,2.236),6), ((151,81,0.0),8), ((55,110,6.403),8), ((81,110,5.657),7), ((6,85,4.123),18), ((46,61,11.705),18), ((6,61,4.472),16), ((60,38,4.123),10), ((96,97,4.243),10), ((95,96,3.162),10), ((38,96,6.403),9), ((80,4,3.606),11), ((78,117,2.236),11), ((78,80,6.403),10), ((77,29,9.434),12), ((29,1,6.325),12), ((1,139,10.0),12), ((139,29,4.472),11), ((8,49,7.28),13), ((83,107,6.0),13), ((83,8,5.831),12)]

ADD: [(38,98,5.099)]

DROP: [(38,101,2.828), (99,98,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 74412 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1103.261

