+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101        102        103        104        105        106        107        108        109        110        111        112        113        114        115        116        117        118        119        120        121        122        123        124        125        126        127        128        129        130        131        132        133        134        135        136        137        138        139        140        141        142        143        144        145        146        147        148        149        150        151

ADD: [(51,103,2.828)]

DROP: [(112,51,7.81), (51,77,5.385), (1,103,19.799)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79143 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1137.127

Lista tabu: [((41,59,4.123),1), ((59,54,5.099),1), ((14,138,3.606),1), ((2,102,5.0),2), ((123,31,3.606),2), ((71,123,5.099),2), ((123,2,8.062),1), ((1,133,11.402),3), ((133,70,1.414),3), ((53,147,6.403),3), ((133,147,9.22),2), ((145,88,3.606),4), ((118,96,2.236),4), ((98,118,2.828),4), ((118,145,8.544),3), ((94,99,3.162),5), ((101,86,4.472),5), ((96,95,3.162),5), ((96,99,6.708),4), ((55,110,6.403),6), ((110,1,17.117),6), ((77,117,3.162),6), ((110,117,8.0),5), ((55,110,6.403),7), ((110,1,17.117),7), ((27,150,3.606),7), ((110,150,6.403),6), ((69,151,2.0),8), ((81,13,6.325),8), ((69,81,2.0),7), ((102,71,4.0),9), ((128,32,4.123),9), ((102,32,6.0),8), ((99,101,3.162),10), ((101,86,4.472),10), ((17,142,3.0),10), ((142,87,6.083),10), ((86,142,7.81),9), ((136,35,8.544),11), ((121,10,2.828),11), ((52,121,8.0),11), ((136,121,7.071),10), ((94,99,3.162),12), ((101,86,4.472),12), ((86,99,3.162),11), ((24,57,7.28),13), ((57,76,4.123),13), ((5,73,8.944),13), ((57,73,7.211),12)]

ADD: [(95,113,7.071)]

DROP: [(148,113,6.0), (113,1,5.0), (95,1,12.042)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79177 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1136.2

Lista tabu: [((24,57,7.28),1), ((57,76,4.123),1), ((111,5,4.123),1), ((137,36,4.0),2), ((136,35,8.544),2), ((136,137,6.083),1), ((94,99,3.162),3), ((99,101,3.162),3), ((96,95,3.162),3), ((95,99,9.22),2), ((16,43,9.22),4), ((43,1,25.495),4), ((99,101,3.162),4), ((43,101,8.485),3), ((130,4,4.243),5), ((4,1,22.361),5), ((69,151,2.0),5), ((4,151,8.062),4), ((118,96,2.236),6), ((96,95,3.162),6), ((97,7,4.243),6), ((97,96,4.243),5), ((131,55,2.236),7), ((55,110,6.403),7), ((111,5,4.123),7), ((5,55,9.22),6), ((53,147,6.403),8), ((147,1,5.0),8), ((1,90,9.0),8), ((90,147,7.211),7), ((88,98,4.243),9), ((98,118,2.828),9), ((1,60,17.804),9), ((60,94,3.0),9), ((88,60,9.22),8), ((100,97,2.236),10), ((97,7,4.243),10), ((1,60,17.804),10), ((60,97,3.162),9), ((133,70,1.414),11), ((70,2,4.472),11), ((28,112,7.071),11), ((70,112,7.81),10), ((55,110,6.403),12), ((135,131,6.708),12), ((25,135,4.472),12), ((110,135,9.0),11), ((41,59,4.123),13), ((59,54,5.099),13), ((138,3,5.831),13), ((3,59,9.055),12)]

ADD: [(127,91,4.123)]

DROP: [(65,127,15.0), (64,91,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79213 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1131.154

Lista tabu: [((90,19,7.81),1), ((7,148,2.0),1), ((99,101,3.162),2), ((101,86,4.472),2), ((118,96,2.236),2), ((96,101,9.22),1), ((37,48,7.211),3), ((48,125,4.0),3), ((49,83,5.385),3), ((48,49,6.403),2), ((105,100,0.0),4), ((100,97,2.236),4), ((94,99,3.162),4), ((99,100,5.099),3), ((102,71,4.0),5), ((123,31,3.606),5), ((102,123,7.071),4), ((1,28,5.0),6), ((28,112,7.071),6), ((113,1,5.0),6), ((28,113,8.944),5), ((14,138,3.606),7), ((96,95,3.162),7), ((138,95,7.81),6), ((90,19,7.81),8), ((148,1,10.44),8), ((7,148,2.0),8), ((19,148,9.434),7), ((53,147,6.403),9), ((147,1,5.0),9), ((29,1,6.325),9), ((147,29,9.22),8), ((16,43,9.22),10), ((43,1,25.495),10), ((145,88,3.606),10), ((43,88,7.211),9), ((59,54,5.099),11), ((106,27,5.0),11), ((1,106,7.071),11), ((106,59,5.657),10), ((1,14,11.18),12), ((138,3,5.831),12), ((3,14,9.434),11), ((76,134,3.162),13), ((134,23,1.0),13), ((75,74,4.472),13), ((74,134,7.28),12)]

ADD: [(26,40,9.434)]

DROP: [(1,26,33.541), (56,40,11.402)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79220 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1130.453

Lista tabu: [((90,19,7.81),1), ((148,1,10.44),1), ((7,148,2.0),1), ((53,147,6.403),2), ((147,1,5.0),2), ((29,1,6.325),2), ((147,29,9.22),1), ((16,43,9.22),3), ((43,1,25.495),3), ((145,88,3.606),3), ((43,88,7.211),2), ((59,54,5.099),4), ((106,27,5.0),4), ((1,106,7.071),4), ((106,59,5.657),3), ((1,14,11.18),5), ((138,3,5.831),5), ((3,14,9.434),4), ((76,134,3.162),6), ((134,23,1.0),6), ((75,74,4.472),6), ((74,134,7.28),5), ((1,26,33.541),16), ((56,40,11.402),16), ((26,40,9.434),14), ((94,99,3.162),8), ((99,101,3.162),8), ((118,96,2.236),8), ((96,99,6.708),7), ((130,4,4.243),9), ((4,1,22.361),9), ((81,13,6.325),9), ((4,81,8.062),8), ((146,42,4.243),10), ((134,76,3.162),10), ((146,134,7.0),9), ((86,62,4.472),11), ((94,99,3.162),11), ((60,94,3.0),11), ((94,62,6.0),10), ((85,6,4.123),12), ((6,1,20.616),12), ((119,105,7.616),12), ((105,6,6.403),11), ((142,87,6.083),13), ((45,120,2.236),13), ((39,45,10.817),13), ((45,87,8.062),12)]

ADD: [(107,8,3.162)]

DROP: [(83,107,6.0), (8,49,7.28), (63,8,8.944)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79268 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1123.702

Lista tabu: [((100,97,2.236),1), ((97,7,4.243),1), ((6,1,20.616),1), ((14,138,3.606),2), ((96,95,3.162),2), ((138,95,7.81),1), ((1,11,25.495),3), ((11,109,2.236),3), ((32,89,5.0),3), ((89,149,3.162),3), ((11,32,8.062),2), ((1,60,17.804),4), ((60,94,3.0),4), ((100,97,2.236),4), ((97,7,4.243),4), ((94,97,5.0),3), ((150,111,7.616),5), ((73,75,3.162),5), ((75,111,9.434),4), ((38,92,5.099),6), ((92,17,5.099),6), ((94,99,3.162),6), ((94,92,5.831),5), ((38,92,5.099),7), ((92,17,5.099),7), ((101,86,4.472),7), ((92,86,3.162),6), ((32,89,5.0),8), ((63,49,12.53),8), ((63,32,9.22),7), ((39,45,10.817),9), ((45,120,2.236),9), ((94,99,3.162),9), ((99,101,3.162),9), ((45,101,8.062),8), ((41,59,4.123),10), ((59,54,5.099),10), ((138,3,5.831),10), ((3,59,9.055),9), ((63,49,12.53),11), ((8,107,3.162),11), ((83,8,5.831),11), ((8,63,8.944),10), ((41,59,4.123),12), ((59,54,5.099),12), ((14,138,3.606),12), ((59,138,5.657),11), ((93,38,2.828),13), ((38,92,5.099),13), ((99,101,3.162),13), ((38,101,2.828),12)]

ADD: [(124,8,8.062)]

DROP: [(124,126,21.024), (83,8,5.831)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79368 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 29 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79378 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1140.044

Lista tabu: [((130,4,4.243),4), ((4,1,22.361),4), ((78,69,5.0),4), ((4,78,2.828),3), ((86,62,4.472),5), ((94,99,3.162),5), ((60,94,3.0),5), ((94,62,6.0),4), ((118,93,5.099),6), ((93,38,2.828),6), ((119,105,7.616),6), ((93,105,4.472),5), ((105,100,0.0),7), ((100,97,2.236),7), ((94,99,3.162),7), ((99,100,5.099),6), ((104,10,5.0),8), ((52,1,26.926),8), ((121,52,8.0),8), ((104,52,6.708),7), ((97,7,4.243),9), ((148,113,6.0),9), ((148,97,5.831),8), ((41,59,4.123),10), ((106,27,5.0),10), ((1,106,7.071),10), ((41,106,5.0),9), ((86,62,4.472),11), ((105,100,0.0),11), ((100,86,5.657),10), ((86,62,4.472),12), ((94,99,3.162),12), ((60,94,3.0),12), ((86,94,2.828),11), ((45,120,2.236),13), ((142,87,6.083),13), ((17,142,3.0),13), ((142,120,5.0),12)]

ADD: [(46,9,6.403)]

DROP: [(9,126,5.831), (46,1,29.155)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79426 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1136.425

Lista tabu: [((98,96,3.0),1), ((100,97,2.236),1), ((1,118,14.422),2), ((118,93,5.099),2), ((88,98,4.243),2), ((88,118,5.099),1), ((76,134,3.162),3), ((73,75,3.162),3), ((75,76,3.606),2), ((137,66,8.062),4), ((72,67,9.434),4), ((72,137,6.083),3), ((92,17,5.099),5), ((17,142,3.0),5), ((86,62,4.472),5), ((62,114,7.071),5), ((17,86,6.325),4), ((93,38,2.828),6), ((38,92,5.099),6), ((94,99,3.162),6), ((99,101,3.162),6), ((92,99,4.472),5), ((130,79,5.0),7), ((79,35,5.0),7), ((82,80,6.325),7), ((82,79,6.325),6), ((148,113,6.0),8), ((90,19,7.81),8), ((1,90,9.0),8), ((90,148,3.162),7), ((96,95,3.162),9), ((100,97,2.236),9), ((97,96,4.243),8), ((106,27,5.0),10), ((27,150,3.606),10), ((13,139,5.0),10), ((27,139,5.0),9), ((108,20,3.606),11), ((124,8,8.062),11), ((108,124,6.083),10), ((22,41,7.071),12), ((59,54,5.099),12), ((54,41,6.708),11), ((6,1,20.616),13), ((94,99,3.162),13), ((60,94,3.0),13), ((94,6,6.708),12)]

ADD: [(112,29,4.123)]

DROP: [(28,112,7.071), (112,32,15.556), (139,29,4.472)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79427 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1132.301

Lista tabu: [((1,118,14.422),1), ((118,93,5.099),1), ((88,98,4.243),1), ((76,134,3.162),2), ((73,75,3.162),2), ((75,76,3.606),1), ((137,66,8.062),3), ((72,67,9.434),3), ((72,137,6.083),2), ((92,17,5.099),4), ((17,142,3.0),4), ((86,62,4.472),4), ((62,114,7.071),4), ((17,86,6.325),3), ((93,38,2.828),5), ((38,92,5.099),5), ((94,99,3.162),5), ((99,101,3.162),5), ((92,99,4.472),4), ((130,79,5.0),6), ((79,35,5.0),6), ((82,80,6.325),6), ((82,79,6.325),5), ((148,113,6.0),7), ((90,19,7.81),7), ((1,90,9.0),7), ((90,148,3.162),6), ((96,95,3.162),8), ((100,97,2.236),8), ((97,96,4.243),7), ((106,27,5.0),9), ((27,150,3.606),9), ((13,139,5.0),9), ((27,139,5.0),8), ((108,20,3.606),10), ((124,8,8.062),10), ((108,124,6.083),9), ((22,41,7.071),11), ((59,54,5.099),11), ((54,41,6.708),10), ((6,1,20.616),12), ((94,99,3.162),12), ((60,94,3.0),12), ((94,6,6.708),11), ((28,112,7.071),22), ((112,32,15.556),22), ((139,29,4.472),22), ((112,29,4.123),20)]

ADD: [(115,9,2.236)]

DROP: [(19,115,8.246), (115,84,5.385), (49,9,9.487)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79509 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1131.787

Lista tabu: [((134,23,1.0),1), ((23,42,4.243),1), ((73,75,3.162),1), ((129,91,12.0),2), ((91,127,4.123),2), ((64,33,8.0),2), ((64,91,4.472),1), ((32,89,5.0),3), ((149,63,3.162),3), ((149,32,6.708),2), ((77,117,3.162),4), ((78,69,5.0),4), ((117,69,4.472),3), ((81,13,6.325),5), ((117,78,2.236),5), ((77,117,3.162),5), ((117,13,6.325),4), ((88,98,4.243),6), ((96,95,3.162),6), ((95,98,6.083),5), ((119,105,7.616),7), ((105,100,0.0),7), ((1,60,17.804),7), ((60,105,2.236),6), ((100,97,2.236),8), ((98,96,3.0),8), ((96,100,5.385),7), ((84,61,4.243),9), ((61,119,1.0),9), ((6,1,20.616),9), ((6,61,4.472),8), ((96,95,3.162),10), ((97,7,4.243),10), ((7,96,6.0),9), ((51,103,2.828),11), ((128,77,19.925),11), ((77,51,5.385),10), ((6,1,20.616),12), ((94,99,3.162),12), ((60,94,3.0),12), ((94,6,6.708),11), ((1,56,30.463),13), ((56,26,3.606),13), ((135,131,6.708),13), ((56,131,6.403),12)]

ADD: [(126,115,6.403)]

DROP: [(126,1,28.16), (115,9,2.236), (49,115,10.05)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79608 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1117.478

Lista tabu: [((86,62,4.472),1), ((105,100,0.0),1), ((86,62,4.472),2), ((85,6,4.123),2), ((62,6,6.708),1), ((38,92,5.099),3), ((92,17,5.099),3), ((101,86,4.472),3), ((92,101,3.162),2), ((94,99,3.162),4), ((101,86,4.472),4), ((98,96,3.0),4), ((98,99,6.0),3), ((1,4,22.361),5), ((4,130,4.243),5), ((78,69,5.0),5), ((4,69,6.083),4), ((100,97,2.236),6), ((97,7,4.243),6), ((1,60,17.804),6), ((60,97,3.162),5), ((84,61,4.243),7), ((61,119,1.0),7), ((6,1,20.616),7), ((6,61,4.472),6), ((1,118,14.422),8), ((118,93,5.099),8), ((97,7,4.243),8), ((97,118,6.403),7), ((143,44,7.28),9), ((43,1,25.495),9), ((16,43,9.22),9), ((43,143,3.606),8), ((92,17,5.099),10), ((45,120,2.236),10), ((39,45,10.817),10), ((92,45,6.403),9), ((119,105,7.616),11), ((105,100,0.0),11), ((101,86,4.472),11), ((105,86,5.657),10), ((81,13,6.325),12), ((117,78,2.236),12), ((77,117,3.162),12), ((117,13,6.325),11), ((118,93,5.099),13), ((93,38,2.828),13), ((1,60,17.804),13), ((60,93,2.236),12)]

ADD: [(128,32,4.123)]

DROP: [(128,77,19.925), (28,32,12.649)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79708 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 30 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79713 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1153.418

Lista tabu: [((93,38,2.828),9), ((38,92,5.099),9), ((98,96,3.0),9), ((38,96,6.403),8), ((146,116,6.708),10), ((116,1,19.026),10), ((3,58,5.831),10), ((58,116,5.657),9), ((118,93,5.099),11), ((1,60,17.804),11), ((60,118,6.083),10), ((93,38,2.828),12), ((38,92,5.099),12), ((60,94,3.0),12), ((38,60,4.123),11), ((129,91,12.0),13), ((91,127,4.123),13), ((109,11,2.236),13), ((11,91,7.071),12)]

ADD: [(77,13,7.071)]

DROP: [(112,77,7.071), (77,89,25.08), (81,13,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79716 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1153.374

Lista tabu: [((93,38,2.828),6), ((38,92,5.099),6), ((98,96,3.0),6), ((38,96,6.403),5), ((146,116,6.708),7), ((116,1,19.026),7), ((3,58,5.831),7), ((58,116,5.657),6), ((118,93,5.099),8), ((1,60,17.804),8), ((60,118,6.083),7), ((93,38,2.828),9), ((38,92,5.099),9), ((60,94,3.0),9), ((38,60,4.123),8), ((129,91,12.0),10), ((91,127,4.123),10), ((109,11,2.236),10), ((11,91,7.071),9), ((112,77,7.071),20), ((77,89,25.08),20), ((81,13,6.325),20), ((77,13,7.071),18), ((86,62,4.472),12), ((94,99,3.162),12), ((60,94,3.0),12), ((86,94,2.828),11), ((24,57,7.28),13), ((76,134,3.162),13), ((5,73,8.944),13), ((73,76,5.385),12)]

ADD: [(32,102,6.0)]

DROP: [(2,102,5.0), (102,71,4.0), (32,117,23.707)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79718 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1152.603

Lista tabu: [((93,38,2.828),4), ((38,92,5.099),4), ((98,96,3.0),4), ((38,96,6.403),3), ((146,116,6.708),5), ((116,1,19.026),5), ((3,58,5.831),5), ((58,116,5.657),4), ((118,93,5.099),6), ((1,60,17.804),6), ((60,118,6.083),5), ((93,38,2.828),7), ((38,92,5.099),7), ((60,94,3.0),7), ((38,60,4.123),6), ((129,91,12.0),8), ((91,127,4.123),8), ((109,11,2.236),8), ((11,91,7.071),7), ((112,77,7.071),18), ((77,89,25.08),18), ((81,13,6.325),18), ((77,13,7.071),16), ((86,62,4.472),10), ((94,99,3.162),10), ((60,94,3.0),10), ((86,94,2.828),9), ((24,57,7.28),11), ((76,134,3.162),11), ((5,73,8.944),11), ((73,76,5.385),10), ((2,102,5.0),21), ((102,71,4.0),21), ((32,117,23.707),21), ((32,102,6.0),19), ((135,131,6.708),13), ((55,110,6.403),13), ((135,55,5.657),12)]

ADD: [(69,117,4.472)]

DROP: [(102,117,18.601), (78,69,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79747 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1151.682

Lista tabu: [((130,79,5.0),1), ((79,35,5.0),1), ((82,80,6.325),1), ((71,123,5.099),2), ((31,21,7.071),2), ((71,31,5.0),1), ((76,134,3.162),3), ((23,42,4.243),3), ((23,76,4.123),2), ((73,75,3.162),4), ((74,22,3.162),4), ((22,75,7.071),3), ((10,121,2.828),5), ((121,52,8.0),5), ((34,82,2.828),5), ((82,80,6.325),5), ((10,82,6.0),4), ((146,116,6.708),6), ((116,1,19.026),6), ((3,58,5.831),6), ((58,116,5.657),5), ((93,38,2.828),7), ((38,92,5.099),7), ((94,99,3.162),7), ((99,101,3.162),7), ((93,99,3.162),6), ((118,93,5.099),8), ((93,38,2.828),8), ((101,86,4.472),8), ((86,93,6.0),7), ((47,125,7.211),9), ((125,48,4.0),9), ((49,9,9.487),9), ((49,125,5.0),8), ((41,59,4.123),10), ((106,27,5.0),10), ((1,106,7.071),10), ((106,41,5.0),9), ((78,102,18.358),11), ((102,32,6.0),11), ((133,70,1.414),11), ((70,2,4.472),11), ((102,133,6.083),10), ((1,106,7.071),12), ((59,54,5.099),12), ((106,54,3.162),11), ((125,48,4.0),13), ((48,37,7.211),13), ((63,49,12.53),13), ((48,49,6.403),12)]

ADD: [(32,89,5.0)]

DROP: [(102,32,6.0), (32,128,4.123), (112,89,19.416)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79772 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1146.189

Lista tabu: [((126,46,1.0),1), ((46,1,29.155),1), ((115,84,5.385),1), ((84,61,4.243),1), ((118,93,5.099),2), ((93,38,2.828),2), ((1,60,17.804),2), ((60,93,2.236),1), ((3,58,5.831),3), ((58,145,3.606),3), ((146,116,6.708),3), ((116,1,19.026),3), ((145,116,6.083),2), ((118,93,5.099),4), ((93,38,2.828),4), ((100,97,2.236),4), ((93,97,5.0),3), ((4,130,4.243),5), ((130,79,5.0),5), ((78,102,18.358),5), ((78,130,7.071),4), ((93,38,2.828),6), ((38,92,5.099),6), ((60,94,3.0),6), ((38,60,4.123),5), ((66,72,10.296),7), ((67,104,9.487),7), ((104,72,6.403),6), ((97,7,4.243),8), ((148,113,6.0),8), ((148,97,5.831),7), ((93,38,2.828),9), ((38,92,5.099),9), ((94,99,3.162),9), ((99,101,3.162),9), ((92,99,4.472),8), ((92,17,5.099),10), ((142,87,6.083),10), ((17,87,6.325),9), ((97,7,4.243),11), ((7,148,2.0),11), ((95,1,12.042),11), ((95,7,3.162),10), ((129,91,12.0),12), ((91,127,4.123),12), ((132,109,9.22),12), ((91,132,6.325),11), ((118,93,5.099),13), ((93,38,2.828),13), ((119,105,7.616),13), ((93,105,4.472),12)]

ADD: [(71,102,4.0)]

DROP: [(70,2,4.472), (2,71,8.062), (78,102,18.358), (102,128,8.062)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79789 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1143.704

Lista tabu: [((70,2,4.472),6), ((2,71,8.062),6), ((78,102,18.358),6), ((102,128,8.062),6), ((71,102,4.0),4), ((17,142,3.0),1), ((45,120,2.236),1), ((39,45,10.817),1), ((93,38,2.828),2), ((38,92,5.099),2), ((119,105,7.616),2), ((38,105,6.0),1), ((96,95,3.162),3), ((100,97,2.236),3), ((97,96,4.243),2), ((60,94,3.0),4), ((101,86,4.472),4), ((101,60,6.708),3), ((55,110,6.403),5), ((110,1,17.117),5), ((139,13,5.0),5), ((13,110,2.828),4), ((136,36,2.236),6), ((72,67,9.434),6), ((66,72,10.296),6), ((72,136,7.071),5), ((93,38,2.828),7), ((38,92,5.099),7), ((99,101,3.162),7), ((38,99,1.414),6), ((39,45,10.817),8), ((120,15,3.606),8), ((45,15,5.657),7), ((89,149,3.162),9), ((63,49,12.53),9), ((89,63,6.325),8), ((86,62,4.472),10), ((85,6,4.123),10), ((62,6,6.708),9), ((93,38,2.828),11), ((38,92,5.099),11), ((94,99,3.162),11), ((99,101,3.162),11), ((92,99,4.472),10), ((118,93,5.099),12), ((93,38,2.828),12), ((60,94,3.0),12), ((94,93,4.472),11), ((96,95,3.162),13), ((97,7,4.243),13), ((7,96,6.0),12)]

ADD: [(28,133,6.708)]

DROP: [(28,112,7.071), (112,32,15.556), (1,133,11.402), (133,70,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79797 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1142.981

Lista tabu: [((89,149,3.162),1), ((63,49,12.53),1), ((86,62,4.472),2), ((85,6,4.123),2), ((62,6,6.708),1), ((93,38,2.828),3), ((38,92,5.099),3), ((94,99,3.162),3), ((99,101,3.162),3), ((92,99,4.472),2), ((118,93,5.099),4), ((93,38,2.828),4), ((60,94,3.0),4), ((94,93,4.472),3), ((96,95,3.162),5), ((97,7,4.243),5), ((7,96,6.0),4), ((28,112,7.071),15), ((112,32,15.556),15), ((1,133,11.402),15), ((133,70,1.414),15), ((28,133,6.708),13), ((25,135,4.472),7), ((135,131,6.708),7), ((151,69,2.0),7), ((151,135,6.403),6), ((134,23,1.0),8), ((23,42,4.243),8), ((75,74,4.472),8), ((23,75,3.162),7), ((86,62,4.472),9), ((94,99,3.162),9), ((60,94,3.0),9), ((94,62,6.0),8), ((41,59,4.123),10), ((59,54,5.099),10), ((14,138,3.606),10), ((59,138,5.657),9), ((13,77,7.071),11), ((117,78,2.236),11), ((69,117,4.472),11), ((117,13,6.325),10), ((105,100,0.0),12), ((97,7,4.243),12), ((7,100,6.403),11), ((77,81,8.602),13), ((151,69,2.0),13), ((117,78,2.236),13), ((151,78,6.708),12)]

ADD: [(133,70,1.414)]

DROP: [(112,70,7.81), (70,102,5.0), (133,32,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 79812 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1141.381

