+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80

ADD: [(74,14,18.439)]

DROP: [(74,63,52.01), (63,2,21.633), (1,14,22.204), (14,64,40.2)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54669 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1888.434

Lista tabu: [((1,50,11.662),1), ((74,14,18.439),1), ((56,48,21.378),2), ((48,20,8.602),2), ((62,76,12.083),2), ((48,76,20.224),1), ((73,55,17.029),3), ((55,10,15.0),3), ((65,34,12.042),3), ((34,16,7.071),3), ((55,16,20.616),2), ((77,71,18.0),4), ((71,1,47.539),4), ((54,68,8.062),4), ((71,68,6.325),3), ((21,32,24.187),5), ((17,44,2.0),5), ((44,21,20.396),4), ((6,45,5.0),6), ((45,13,1.414),6), ((40,61,2.236),6), ((61,30,11.314),6), ((13,61,19.723),5), ((1,53,73.171),7), ((53,80,8.0),7), ((15,29,12.806),7), ((15,53,13.416),6), ((24,6,8.544),8), ((13,1,56.356),8), ((13,24,7.616),7), ((1,52,37.014),9), ((52,78,5.0),9), ((37,1,30.364),9), ((52,37,14.0),8)]

ADD: [(35,64,17.088)]

DROP: [(35,7,12.649), (7,1,75.027), (63,64,9.22), (64,24,14.036)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54708 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1884.197

Lista tabu: [((1,52,37.014),1), ((52,78,5.0),1), ((43,54,13.038),1), ((5,23,17.029),2), ((51,77,7.071),2), ((77,23,17.72),1), ((63,7,21.095),3), ((6,45,5.0),3), ((24,6,8.544),3), ((6,63,15.133),2), ((21,32,24.187),4), ((32,18,2.0),4), ((13,1,56.356),4), ((32,13,18.0),3), ((65,34,12.042),5), ((42,47,6.083),5), ((34,47,15.556),4), ((24,6,8.544),6), ((61,30,11.314),6), ((24,30,15.0),5), ((6,45,5.0),7), ((45,13,1.414),7), ((30,75,7.0),7), ((45,75,12.806),6), ((9,31,23.022),8), ((31,1,74.25),8), ((79,69,11.18),8), ((69,62,8.062),8), ((9,69,13.601),7), ((42,47,6.083),9), ((76,21,2.0),9), ((42,21,19.723),8)]

ADD: [(80,35,12.207)]

DROP: [(1,53,73.171), (53,80,8.0), (29,35,12.042), (35,64,17.088)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54713 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1878.267

Lista tabu: [((24,6,8.544),1), ((61,30,11.314),1), ((6,45,5.0),2), ((45,13,1.414),2), ((30,75,7.0),2), ((45,75,12.806),1), ((9,31,23.022),3), ((31,1,74.25),3), ((79,69,11.18),3), ((69,62,8.062),3), ((9,69,13.601),2), ((42,47,6.083),4), ((76,21,2.0),4), ((42,21,19.723),3), ((1,53,73.171),11), ((53,80,8.0),11), ((29,35,12.042),11), ((35,64,17.088),11), ((80,35,12.207),9), ((46,51,9.055),6), ((51,77,7.071),6), ((67,39,17.029),6), ((39,51,20.591),5), ((1,35,75.505),7), ((35,80,12.207),7), ((7,24,13.601),7), ((24,35,18.788),6), ((69,62,8.062),8), ((62,76,12.083),8), ((47,60,19.698),8), ((60,28,2.0),8), ((76,60,18.868),7), ((26,42,4.243),9), ((28,1,72.422),9), ((26,28,21.095),8)]

ADD: [(35,3,13.892)]

DROP: [(35,80,12.207), (3,1,88.769)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54770 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1876.431

Lista tabu: [((60,28,2.0),1), ((28,1,72.422),1), ((25,79,18.974),1), ((79,69,11.18),1), ((24,6,8.544),2), ((45,13,1.414),2), ((45,24,7.211),1), ((1,52,37.014),3), ((52,78,5.0),3), ((37,1,30.364),3), ((52,37,14.0),2), ((14,2,18.358),4), ((22,41,12.166),4), ((2,41,18.028),3), ((32,18,2.0),5), ((18,1,65.299),5), ((4,40,10.296),5), ((40,61,2.236),5), ((32,40,12.0),4), ((74,14,18.439),6), ((14,2,18.358),6), ((1,43,28.018),6), ((43,14,10.198),5), ((59,33,19.0),7), ((51,77,7.071),7), ((33,77,17.029),6), ((4,40,10.296),8), ((30,75,7.0),8), ((30,4,15.0),7), ((69,62,8.062),9), ((21,32,24.187),9), ((21,69,18.028),8)]

ADD: [(37,74,15.0)]

DROP: [(50,74,9.22), (74,14,18.439), (37,1,30.364)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54795 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1871.886

Lista tabu: [((34,16,7.071),1), ((56,48,21.378),1), ((9,31,23.022),2), ((31,1,74.25),2), ((6,45,5.0),2), ((45,13,1.414),2), ((31,13,18.028),1), ((37,74,15.0),3), ((74,1,17.0),3), ((50,14,24.187),3), ((74,14,18.439),2), ((17,44,2.0),4), ((44,9,19.026),4), ((69,62,8.062),4), ((44,62,9.055),3), ((4,40,10.296),5), ((75,1,53.907),5), ((30,75,7.0),5), ((75,40,9.487),4), ((24,6,8.544),6), ((45,13,1.414),6), ((45,24,7.211),5), ((21,32,24.187),7), ((32,18,2.0),7), ((13,1,56.356),7), ((32,13,18.0),6), ((52,78,5.0),8), ((4,40,10.296),8), ((78,40,16.279),7), ((60,28,2.0),9), ((28,1,72.422),9), ((40,61,2.236),9), ((61,28,19.026),8)]

ADD: [(24,63,8.602)]

DROP: [(63,7,21.095), (24,6,8.544)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54861 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1870.587

Lista tabu: [((52,78,5.0),1), ((4,40,10.296),1), ((59,33,19.0),2), ((51,77,7.071),2), ((46,51,9.055),2), ((59,51,15.264),1), ((14,2,18.358),3), ((22,41,12.166),3), ((2,41,18.028),2), ((12,25,12.53),4), ((25,79,18.974),4), ((9,31,23.022),4), ((31,1,74.25),4), ((79,31,12.728),3), ((54,68,8.062),5), ((68,67,0.0),5), ((52,78,5.0),5), ((68,78,17.464),4), ((11,72,8.062),6), ((15,29,12.806),6), ((11,15,13.601),5), ((21,32,24.187),7), ((79,69,11.18),7), ((25,79,18.974),7), ((79,21,15.811),6), ((17,44,2.0),8), ((44,9,19.026),8), ((62,76,12.083),8), ((76,44,20.881),7), ((5,23,17.029),9), ((46,51,9.055),9), ((23,51,12.0),8)]

ADD: [(80,15,18.439)]

DROP: [(72,15,7.071), (15,29,12.806), (80,1,81.154)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54961 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 10 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54966 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1997.296

Lista tabu: [((5,23,17.029),5), ((46,51,9.055),5), ((5,46,18.439),4), ((32,18,2.0),6), ((18,1,65.299),6), ((4,40,10.296),6), ((40,61,2.236),6), ((32,40,12.0),5), ((21,32,24.187),7), ((32,18,2.0),7), ((45,6,5.0),7), ((32,45,17.029),6), ((24,22,40.46),8), ((29,35,12.042),8), ((24,35,18.788),7), ((32,18,2.0),9), ((18,1,65.299),9), ((4,40,10.296),9), ((40,61,2.236),9), ((18,61,10.05),8)]

ADD: [(2,63,21.633)]

DROP: [(14,2,18.358), (2,13,27.203), (63,24,8.602), (24,22,40.46)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54969 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1934.58

Lista tabu: [((5,23,17.029),2), ((46,51,9.055),2), ((5,46,18.439),1), ((32,18,2.0),3), ((18,1,65.299),3), ((4,40,10.296),3), ((40,61,2.236),3), ((32,40,12.0),2), ((21,32,24.187),4), ((32,18,2.0),4), ((45,6,5.0),4), ((32,45,17.029),3), ((24,22,40.46),5), ((29,35,12.042),5), ((24,35,18.788),4), ((32,18,2.0),6), ((18,1,65.299),6), ((4,40,10.296),6), ((40,61,2.236),6), ((18,61,10.05),5), ((14,2,18.358),13), ((2,13,27.203),13), ((63,24,8.602),13), ((24,22,40.46),13), ((2,63,21.633),11), ((42,47,6.083),8), ((16,56,10.198),8), ((34,16,7.071),8), ((16,47,12.649),7), ((72,15,7.071),9), ((15,29,12.806),9), ((1,64,58.694),9), ((64,15,18.358),8)]

ADD: [(64,24,14.036)]

DROP: [(1,64,58.694), (14,24,40.262)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54973 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1933.367

Lista tabu: [((24,22,40.46),1), ((29,35,12.042),1), ((32,18,2.0),2), ((18,1,65.299),2), ((4,40,10.296),2), ((40,61,2.236),2), ((18,61,10.05),1), ((14,2,18.358),9), ((2,13,27.203),9), ((63,24,8.602),9), ((24,22,40.46),9), ((2,63,21.633),7), ((42,47,6.083),4), ((16,56,10.198),4), ((34,16,7.071),4), ((16,47,12.649),3), ((72,15,7.071),5), ((15,29,12.806),5), ((1,64,58.694),5), ((64,15,18.358),4), ((1,64,58.694),12), ((14,24,40.262),12), ((64,24,14.036),10), ((66,36,11.18),7), ((36,27,13.0),7), ((56,48,21.378),7), ((48,20,8.602),7), ((66,48,16.643),6), ((47,60,19.698),8), ((60,28,2.0),8), ((6,45,5.0),8), ((45,13,1.414),8), ((60,6,13.038),7), ((4,40,10.296),9), ((30,75,7.0),9), ((30,4,15.0),8)]

ADD: [(8,63,19.209)]

DROP: [(1,8,40.012), (8,11,14.56), (63,2,21.633), (2,22,12.369)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 54974 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1927.465

Lista tabu: [((32,18,2.0),1), ((18,1,65.299),1), ((4,40,10.296),1), ((40,61,2.236),1), ((14,2,18.358),8), ((2,13,27.203),8), ((63,24,8.602),8), ((24,22,40.46),8), ((2,63,21.633),6), ((42,47,6.083),3), ((16,56,10.198),3), ((34,16,7.071),3), ((16,47,12.649),2), ((72,15,7.071),4), ((15,29,12.806),4), ((1,64,58.694),4), ((64,15,18.358),3), ((1,64,58.694),11), ((14,24,40.262),11), ((64,24,14.036),9), ((66,36,11.18),6), ((36,27,13.0),6), ((56,48,21.378),6), ((48,20,8.602),6), ((66,48,16.643),5), ((47,60,19.698),7), ((60,28,2.0),7), ((6,45,5.0),7), ((45,13,1.414),7), ((60,6,13.038),6), ((4,40,10.296),8), ((30,75,7.0),8), ((30,4,15.0),7), ((1,8,40.012),15), ((8,11,14.56),15), ((63,2,21.633),15), ((2,22,12.369),15), ((8,63,19.209),13)]

ADD: [(30,6,7.211)]

DROP: [(61,30,11.314), (30,75,7.0), (1,6,62.266)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55016 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1921.979

Lista tabu: [((29,35,12.042),1), ((35,7,12.649),1), ((9,31,23.022),1), ((31,1,74.25),1), ((5,23,17.029),2), ((51,77,7.071),2), ((77,23,17.72),1), ((4,40,10.296),3), ((61,75,8.062),3), ((78,4,7.28),3), ((78,40,16.279),2), ((64,14,40.2),4), ((14,1,22.204),4), ((2,11,21.19),4), ((11,72,8.062),4), ((64,11,12.649),3), ((76,21,2.0),5), ((42,47,6.083),5), ((76,47,18.111),4), ((80,49,10.817),6), ((49,19,5.099),6), ((15,29,12.806),6), ((15,49,20.224),5), ((69,62,8.062),7), ((62,76,12.083),7), ((27,58,17.117),7), ((58,17,12.042),7), ((62,17,7.071),6), ((12,25,12.53),8), ((25,79,18.974),8), ((9,31,23.022),8), ((31,1,74.25),8), ((79,31,12.728),7), ((1,2,34.234),9), ((2,11,21.19),9), ((63,8,19.209),9), ((8,22,12.728),9), ((2,63,21.633),8)]

ADD: [(37,43,9.22)]

DROP: [(74,37,15.0), (39,43,33.838)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55021 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1894.929

Lista tabu: [((80,49,10.817),1), ((49,19,5.099),1), ((15,29,12.806),1), ((69,62,8.062),2), ((62,76,12.083),2), ((27,58,17.117),2), ((58,17,12.042),2), ((62,17,7.071),1), ((12,25,12.53),3), ((25,79,18.974),3), ((9,31,23.022),3), ((31,1,74.25),3), ((79,31,12.728),2), ((1,2,34.234),4), ((2,11,21.19),4), ((63,8,19.209),4), ((8,22,12.728),4), ((2,63,21.633),3), ((74,37,15.0),11), ((39,43,33.838),11), ((37,43,9.22),9), ((70,66,11.402),6), ((27,58,17.117),6), ((27,70,20.248),5), ((68,67,0.0),7), ((67,39,17.029),7), ((46,51,9.055),7), ((51,77,7.071),7), ((39,51,20.591),6), ((54,68,8.062),8), ((67,39,17.029),8), ((68,39,17.029),7), ((62,76,12.083),9), ((21,32,24.187),9), ((62,21,11.402),8)]

ADD: [(63,64,9.22)]

DROP: [(50,63,58.31), (63,8,19.209), (64,14,40.2), (14,1,22.204)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55022 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1894.782

Lista tabu: [((69,62,8.062),1), ((62,76,12.083),1), ((27,58,17.117),1), ((58,17,12.042),1), ((12,25,12.53),2), ((25,79,18.974),2), ((9,31,23.022),2), ((31,1,74.25),2), ((79,31,12.728),1), ((1,2,34.234),3), ((2,11,21.19),3), ((63,8,19.209),3), ((8,22,12.728),3), ((2,63,21.633),2), ((74,37,15.0),10), ((39,43,33.838),10), ((37,43,9.22),8), ((70,66,11.402),5), ((27,58,17.117),5), ((27,70,20.248),4), ((68,67,0.0),6), ((67,39,17.029),6), ((46,51,9.055),6), ((51,77,7.071),6), ((39,51,20.591),5), ((54,68,8.062),7), ((67,39,17.029),7), ((68,39,17.029),6), ((62,76,12.083),8), ((21,32,24.187),8), ((62,21,11.402),7), ((50,63,58.31),15), ((63,8,19.209),15), ((64,14,40.2),15), ((14,1,22.204),15), ((63,64,9.22),13)]

ADD: [(2,8,6.708)]

DROP: [(2,11,21.19), (14,8,25.06)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55076 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1894.545

Lista tabu: [((1,30,59.405),1), ((30,6,7.211),1), ((61,75,8.062),1), ((43,37,9.22),2), ((67,39,17.029),2), ((67,43,18.028),1), ((45,13,1.414),3), ((63,1,54.406),3), ((63,45,11.045),2), ((64,63,9.22),4), ((63,1,54.406),4), ((2,8,6.708),4), ((8,63,19.209),3), ((1,12,65.115),5), ((12,25,12.53),5), ((19,38,29.614),5), ((38,3,2.0),5), ((25,38,16.031),4), ((6,45,5.0),6), ((13,24,7.616),6), ((6,13,6.403),5), ((47,60,19.698),7), ((60,28,2.0),7), ((24,64,14.036),7), ((64,63,9.22),7), ((60,24,19.416),6), ((17,44,2.0),8), ((44,9,19.026),8), ((62,76,12.083),8), ((76,44,20.881),7), ((21,32,24.187),9), ((17,44,2.0),9), ((44,21,20.396),8)]

ADD: [(14,52,16.763)]

DROP: [(50,14,24.187), (14,11,39.395), (1,52,37.014)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55166 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1893.661

Lista tabu: [((77,71,18.0),1), ((71,1,47.539),1), ((14,52,16.763),1), ((70,66,11.402),2), ((36,27,13.0),2), ((27,66,15.232),1), ((17,44,2.0),3), ((44,9,19.026),3), ((62,76,12.083),3), ((76,44,20.881),2), ((1,59,56.009),4), ((77,71,18.0),4), ((59,71,16.401),3), ((54,68,8.062),5), ((68,67,0.0),5), ((52,78,5.0),5), ((78,4,7.28),5), ((54,78,9.487),4), ((17,44,2.0),6), ((44,9,19.026),6), ((25,79,18.974),6), ((79,69,11.18),6), ((17,79,17.029),5), ((64,63,9.22),7), ((63,1,54.406),7), ((50,11,61.392),7), ((11,72,8.062),7), ((64,11,12.649),6), ((32,18,2.0),8), ((18,1,65.299),8), ((4,40,10.296),8), ((40,61,2.236),8), ((32,40,12.0),7), ((65,34,12.042),9), ((34,16,7.071),9), ((55,10,15.0),9), ((10,34,18.439),8)]

ADD: [(74,37,15.0)]

DROP: [(39,74,34.132), (37,54,10.63), (43,37,9.22)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55250 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1893.623

Lista tabu: [((62,76,12.083),1), ((79,69,11.18),1), ((25,79,18.974),1), ((1,53,73.171),2), ((53,80,8.0),2), ((29,35,12.042),2), ((53,29,2.828),1), ((10,57,24.331),3), ((70,66,11.402),3), ((66,57,16.553),2), ((21,32,24.187),4), ((32,18,2.0),4), ((61,75,8.062),4), ((32,61,10.05),3), ((1,14,22.204),5), ((14,52,16.763),5), ((41,1,19.925),5), ((41,14,19.026),4), ((69,62,8.062),6), ((21,32,24.187),6), ((21,69,18.028),5), ((54,68,8.062),7), ((67,39,17.029),7), ((54,67,8.062),6), ((43,54,13.038),8), ((54,68,8.062),8), ((51,77,7.071),8), ((77,71,18.0),8), ((54,71,11.18),7), ((29,35,12.042),9), ((72,15,7.071),9), ((11,72,8.062),9), ((35,72,20.809),8)]

ADD: [(2,11,21.19)]

DROP: [(2,8,6.708), (50,11,61.392)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55338 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1892.565

Lista tabu: [((65,34,12.042),1), ((34,16,7.071),1), ((21,32,24.187),1), ((32,18,2.0),1), ((77,71,18.0),2), ((71,1,47.539),2), ((54,68,8.062),2), ((68,67,0.0),2), ((71,67,6.325),1), ((4,40,10.296),3), ((61,75,8.062),3), ((78,4,7.28),3), ((78,40,16.279),2), ((80,49,10.817),4), ((19,38,29.614),4), ((53,80,8.0),4), ((49,53,16.643),3), ((2,11,21.19),5), ((11,72,8.062),5), ((8,22,12.728),5), ((11,8,14.56),4), ((1,2,34.234),6), ((2,11,21.19),6), ((8,22,12.728),6), ((2,22,12.369),5), ((60,28,2.0),7), ((28,1,72.422),7), ((61,75,8.062),7), ((75,28,19.313),6), ((5,23,17.029),8), ((46,51,9.055),8), ((23,51,12.0),7), ((25,79,18.974),9), ((79,69,11.18),9), ((7,1,75.027),9), ((79,7,15.232),8)]

ADD: [(2,8,6.708)]

DROP: [(1,2,34.234), (2,11,21.19), (50,8,46.872)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55345 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1885.987

Lista tabu: [((5,23,17.029),1), ((46,51,9.055),1), ((25,79,18.974),2), ((79,69,11.18),2), ((7,1,75.027),2), ((79,7,15.232),1), ((1,2,34.234),9), ((2,11,21.19),9), ((50,8,46.872),9), ((2,8,6.708),7), ((78,4,7.28),4), ((75,1,53.907),4), ((78,75,15.133),3), ((48,20,8.602),5), ((20,26,17.889),5), ((79,69,11.18),5), ((69,62,8.062),5), ((20,62,20.125),4), ((6,45,5.0),6), ((45,13,1.414),6), ((61,75,8.062),6), ((45,61,19.416),5), ((9,31,23.022),7), ((31,1,74.25),7), ((35,7,12.649),7), ((7,31,5.831),6), ((35,7,12.649),8), ((19,38,29.614),8), ((35,38,15.0),7), ((75,1,53.907),9), ((4,40,10.296),9), ((78,4,7.28),9), ((75,4,8.0),8)]

ADD: [(8,11,14.56)]

DROP: [(2,8,6.708), (8,22,12.728), (1,11,54.083)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55445 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 4 min 13 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55451 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1967.863

Lista tabu: [((9,31,23.022),4), ((31,1,74.25),4), ((79,69,11.18),4), ((69,62,8.062),4), ((9,69,13.601),3), ((64,14,40.2),5), ((14,2,18.358),5), ((15,29,12.806),5), ((29,35,12.042),5), ((64,29,18.028),4), ((34,16,7.071),6), ((16,56,10.198),6), ((73,55,17.029),6), ((55,10,15.0),6), ((16,10,20.248),5), ((42,47,6.083),7), ((47,60,19.698),7), ((45,6,5.0),7), ((6,1,62.266),7), ((60,6,13.038),6), ((60,28,2.0),8), ((28,1,72.422),8), ((25,79,18.974),8), ((79,69,11.18),8), ((60,79,15.033),7), ((60,28,2.0),9), ((28,1,72.422),9), ((24,13,7.616),9), ((28,24,19.105),8)]

ADD: [(64,45,19.313)]

DROP: [(22,45,40.311), (64,14,40.2), (1,64,58.694)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55471 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1954.665

Lista tabu: [((46,51,9.055),1), ((77,71,18.0),1), ((32,18,2.0),2), ((18,1,65.299),2), ((40,61,2.236),2), ((61,30,11.314),2), ((18,30,7.28),1), ((22,64,31.906),3), ((64,45,19.313),3), ((1,8,40.012),3), ((8,11,14.56),3), ((22,8,12.728),2), ((1,53,73.171),4), ((53,80,8.0),4), ((15,29,12.806),4), ((15,53,13.416),3), ((21,32,24.187),5), ((79,69,11.18),5), ((25,79,18.974),5), ((79,21,15.811),4), ((65,34,12.042),6), ((47,60,19.698),6), ((42,47,6.083),6), ((65,47,12.042),5), ((47,60,19.698),7), ((60,28,2.0),7), ((24,13,7.616),7), ((60,24,19.416),6), ((69,62,8.062),8), ((21,32,24.187),8), ((21,69,18.028),7), ((29,35,12.042),9), ((72,15,7.071),9), ((11,72,8.062),9), ((35,72,20.809),8)]

ADD: [(22,41,12.166)]

DROP: [(2,22,12.369), (22,64,31.906), (13,41,44.553)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55478 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1954.392

Lista tabu: [((69,62,8.062),1), ((21,32,24.187),1), ((29,35,12.042),2), ((72,15,7.071),2), ((11,72,8.062),2), ((35,72,20.809),1), ((2,22,12.369),9), ((22,64,31.906),9), ((13,41,44.553),9), ((22,41,12.166),7), ((56,48,21.378),4), ((48,20,8.602),4), ((62,76,12.083),4), ((48,76,20.224),3), ((69,62,8.062),5), ((21,32,24.187),5), ((21,69,18.028),4), ((14,2,18.358),6), ((2,64,24.515),6), ((35,7,12.649),6), ((7,1,75.027),6), ((64,7,21.633),5), ((15,29,12.806),7), ((29,35,12.042),7), ((53,80,8.0),7), ((80,49,10.817),7), ((29,49,13.892),6), ((54,68,8.062),8), ((67,39,17.029),8), ((54,67,8.062),7), ((1,53,73.171),9), ((53,80,8.0),9), ((64,45,19.313),9), ((53,64,15.524),8)]

ADD: [(7,45,19.0)]

DROP: [(64,45,19.313), (45,6,5.0), (7,1,75.027)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 55490 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1953.799

Lista tabu: [((64,45,19.313),4), ((45,6,5.0),4), ((7,1,75.027),4), ((7,45,19.0),2), ((74,37,15.0),1), ((37,54,10.63),1), ((67,39,17.029),1), ((39,43,33.838),1), ((59,33,19.0),2), ((77,71,18.0),2), ((59,77,15.264),1), ((65,34,12.042),3), ((47,60,19.698),3), ((42,47,6.083),3), ((65,47,12.042),2), ((60,28,2.0),4), ((28,1,72.422),4), ((61,30,11.314),4), ((30,28,13.038),3), ((26,42,4.243),5), ((28,1,72.422),5), ((26,28,21.095),4), ((21,32,24.187),6), ((32,18,2.0),6), ((6,1,62.266),6), ((6,32,13.601),5), ((42,47,6.083),7), ((76,21,2.0),7), ((42,21,19.723),6), ((2,64,24.515),8), ((64,6,22.361),8), ((50,63,58.31),8), ((63,24,8.602),8), ((2,63,21.633),7), ((12,25,12.53),9), ((25,79,18.974),9), ((24,13,7.616),9), ((25,13,20.224),8)]

ADD: [(63,6,15.133)]

DROP: [(50,63,58.31), (63,24,8.602), (64,6,22.361)]

