+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78

ADD: [(44,70,1.0)]

DROP: [(44,68,1.414), (70,57,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 58908 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1274.391

Lista tabu: [((58,8,9.434),1), ((28,64,4.123),1), ((39,73,2.0),2), ((70,68,1.0),2), ((44,70,1.0),2), ((73,70,3.606),1), ((67,17,3.162),3), ((17,43,3.606),3), ((19,26,3.162),3), ((17,19,4.123),2), ((1,51,74.33),4), ((62,40,2.828),4), ((51,40,3.162),3), ((68,57,5.657),5), ((57,39,6.325),5), ((25,1,9.899),5), ((25,57,10.63),4), ((1,18,6.325),6), ((44,70,1.0),6), ((1,44,11.18),5), ((62,40,2.828),7), ((49,5,5.0),7), ((40,5,6.403),6), ((1,41,38.471),8), ((12,65,7.28),8), ((41,65,10.63),7), ((22,44,2.236),9), ((39,73,2.0),9), ((73,44,4.243),8)]

ADD: [(34,62,7.0)]

DROP: [(51,62,1.414), (62,40,2.828), (34,1,81.744)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59008 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 56 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59043 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.878

Lista tabu: [((68,57,5.657),1), ((2,53,2.236),1), ((40,49,1.414),2), ((49,5,5.0),2), ((60,36,6.325),2), ((36,56,7.071),2), ((49,60,11.18),1), ((31,66,6.0),3), ((66,1,28.302),3), ((1,38,35.355),3), ((38,30,3.606),3), ((31,38,2.236),2), ((76,58,5.385),4), ((58,8,9.434),4), ((6,31,3.606),4), ((58,6,10.77),3), ((34,62,7.0),5), ((62,1,75.0),5), ((51,40,3.162),5), ((62,40,2.828),4), ((48,76,11.18),6), ((76,58,5.385),6), ((64,6,3.162),6), ((64,76,7.81),5), ((1,18,6.325),7), ((18,59,2.236),7), ((25,1,9.899),7), ((18,25,5.099),6), ((29,75,1.0),8), ((34,62,7.0),8), ((75,62,4.123),7), ((76,58,5.385),9), ((58,8,9.434),9), ((28,64,4.123),9), ((58,28,16.279),8)]

ADD: [(31,50,6.325)]

DROP: [(3,50,9.22), (50,63,43.278), (31,66,6.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59124 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.387

Lista tabu: [((1,18,6.325),1), ((70,68,1.0),1), ((44,70,1.0),1), ((60,36,6.325),2), ((36,56,7.071),2), ((40,49,1.414),2), ((49,5,5.0),2), ((36,40,14.318),1), ((59,22,3.0),3), ((68,57,5.657),3), ((70,68,1.0),3), ((59,68,3.162),2), ((22,44,2.236),4), ((44,70,1.0),4), ((2,53,2.236),4), ((44,53,3.606),3), ((64,6,3.162),5), ((31,50,6.325),5), ((6,50,3.0),4), ((20,29,1.0),6), ((34,62,7.0),6), ((20,34,8.485),5), ((47,35,8.062),7), ((13,16,3.162),7), ((16,35,4.0),6), ((77,32,7.28),8), ((74,33,3.606),8), ((74,77,3.606),7), ((34,62,7.0),9), ((14,60,10.44),9), ((75,14,3.606),9), ((14,34,3.606),8)]

ADD: [(28,66,5.657)]

DROP: [(28,64,4.123), (64,6,3.162), (50,66,2.0), (66,1,28.302)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59129 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1275.271

Lista tabu: [((20,29,1.0),1), ((34,62,7.0),1), ((47,35,8.062),2), ((13,16,3.162),2), ((16,35,4.0),1), ((77,32,7.28),3), ((74,33,3.606),3), ((74,77,3.606),2), ((34,62,7.0),4), ((14,60,10.44),4), ((75,14,3.606),4), ((14,34,3.606),3), ((28,64,4.123),11), ((64,6,3.162),11), ((50,66,2.0),11), ((66,1,28.302),11), ((28,66,5.657),9), ((24,45,1.0),6), ((27,2,38.471),6), ((24,27,2.0),5), ((44,70,1.0),7), ((57,39,6.325),7), ((57,44,7.071),6), ((18,59,2.236),8), ((44,70,1.0),8), ((44,18,5.0),7), ((37,15,12.0),9), ((42,1,77.201),9), ((37,42,14.0),8)]

ADD: [(28,50,4.472)]

DROP: [(28,66,5.657), (66,6,3.606), (31,50,6.325), (50,64,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59160 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1274.433

Lista tabu: [((51,40,3.162),1), ((49,5,5.0),1), ((48,76,11.18),2), ((76,58,5.385),2), ((31,66,6.0),2), ((76,31,3.162),1), ((48,76,11.18),3), ((76,58,5.385),3), ((6,31,3.606),3), ((76,6,5.385),2), ((1,18,6.325),4), ((22,44,2.236),4), ((59,22,3.0),4), ((1,22,10.0),3), ((41,12,9.055),5), ((65,54,26.0),5), ((78,24,1.0),5), ((24,65,15.033),4), ((78,24,1.0),6), ((24,45,1.0),6), ((1,41,38.471),6), ((24,41,10.63),5), ((29,75,1.0),7), ((34,62,7.0),7), ((29,34,7.81),6), ((10,20,3.162),8), ((75,14,3.606),8), ((75,10,4.243),7), ((48,76,11.18),9), ((76,58,5.385),9), ((31,66,6.0),9), ((76,66,5.831),8)]

ADD: [(64,6,3.162)]

DROP: [(50,6,3.0), (66,64,3.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59255 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.54

Lista tabu: [((10,20,3.162),1), ((75,14,3.606),1), ((39,73,2.0),2), ((73,1,7.28),2), ((27,2,38.471),2), ((73,2,6.325),1), ((59,22,3.0),3), ((39,73,2.0),3), ((22,73,4.123),2), ((59,22,3.0),4), ((68,57,5.657),4), ((22,57,9.22),3), ((68,57,5.657),5), ((2,53,2.236),5), ((53,68,5.0),4), ((66,50,2.0),6), ((50,28,4.472),6), ((30,4,28.302),6), ((4,55,8.944),6), ((50,30,11.662),5), ((1,51,74.33),7), ((51,40,3.162),7), ((63,7,12.806),7), ((7,61,10.296),7), ((51,63,15.652),6), ((31,66,6.0),8), ((50,28,4.472),8), ((31,50,6.325),7), ((47,35,8.062),9), ((16,1,44.777),9), ((13,16,3.162),9), ((16,47,11.705),8)]

ADD: [(25,22,1.414)]

DROP: [(59,22,3.0), (22,44,2.236), (25,1,9.899)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59263 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.362

Lista tabu: [((47,35,8.062),1), ((16,1,44.777),1), ((13,16,3.162),1), ((59,22,3.0),8), ((22,44,2.236),8), ((25,1,9.899),8), ((25,22,1.414),6), ((36,56,7.071),3), ((34,62,7.0),3), ((62,56,9.22),2), ((18,59,2.236),4), ((73,1,7.28),4), ((39,73,2.0),4), ((59,73,1.414),3), ((45,27,1.0),5), ((27,2,38.471),5), ((41,12,9.055),5), ((27,12,6.083),4), ((69,11,13.601),6), ((19,26,3.162),6), ((19,69,13.601),5), ((53,25,0.0),7), ((25,22,1.414),7), ((70,68,1.0),7), ((25,68,5.0),6), ((1,48,23.022),8), ((48,76,11.18),8), ((3,63,44.294),8), ((48,3,7.071),7), ((2,53,2.236),9), ((22,1,10.0),9), ((22,2,3.606),8)]

ADD: [(68,44,1.414)]

DROP: [(59,44,2.828), (70,68,1.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59363 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 57 seg. Admitimos una solucion peor para diversificar en nodo 0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59383 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1274.653

Lista tabu: [((77,32,7.28),1), ((74,33,3.606),1), ((8,77,3.606),2), ((74,33,3.606),2), ((74,8,7.071),1), ((34,62,7.0),3), ((62,1,75.0),3), ((1,51,74.33),3), ((51,62,1.414),2), ((20,29,1.0),4), ((14,60,10.44),4), ((60,29,13.0),3), ((69,11,13.601),5), ((19,26,3.162),5), ((19,69,13.601),4), ((67,17,3.162),6), ((17,43,3.606),6), ((19,26,3.162),6), ((17,19,4.123),5), ((78,24,1.0),7), ((12,65,7.28),7), ((78,65,16.031),6), ((64,6,3.162),8), ((6,31,3.606),8), ((33,71,18.028),8), ((71,1,36.674),8), ((31,71,3.162),7), ((64,6,3.162),9), ((50,28,4.472),9), ((66,50,2.0),9), ((64,50,1.0),8)]

ADD: [(59,57,7.616)]

DROP: [(18,57,9.22), (59,39,1.414), (70,59,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59462 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1273.362

Lista tabu: [((64,6,3.162),1), ((50,28,4.472),1), ((66,50,2.0),1), ((75,14,3.606),2), ((34,62,7.0),2), ((75,34,7.211),1), ((34,62,7.0),3), ((62,1,75.0),3), ((49,5,5.0),3), ((5,62,9.22),2), ((56,34,2.828),4), ((34,62,7.0),4), ((49,5,5.0),4), ((5,37,18.111),4), ((34,49,5.0),3), ((76,58,5.385),5), ((58,8,9.434),5), ((38,30,3.606),5), ((30,4,28.302),5), ((76,30,5.099),4), ((40,49,1.414),6), ((49,5,5.0),6), ((60,36,6.325),6), ((36,56,7.071),6), ((49,60,11.18),5), ((48,76,11.18),7), ((76,58,5.385),7), ((64,6,3.162),7), ((64,76,7.81),6), ((20,29,1.0),8), ((34,62,7.0),8), ((29,62,5.099),7), ((78,24,1.0),9), ((24,45,1.0),9), ((1,41,38.471),9), ((24,41,10.63),8)]

ADD: [(39,57,6.325)]

DROP: [(59,57,7.616), (70,39,2.236)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59562 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 1 min 59 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59568 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1292.931

Lista tabu: [((20,29,1.0),4), ((29,75,1.0),4), ((5,37,18.111),4), ((37,15,12.0),4), ((29,5,5.385),3), ((29,75,1.0),5), ((56,34,2.828),5), ((29,56,10.63),4), ((1,18,6.325),6), ((18,57,9.22),6), ((22,1,10.0),6), ((18,22,4.472),5), ((53,25,0.0),7), ((25,22,1.414),7), ((73,1,7.28),7), ((73,25,5.0),6), ((1,48,23.022),8), ((48,76,11.18),8), ((64,6,3.162),8), ((6,48,8.0),7), ((1,48,23.022),9), ((48,76,11.18),9), ((66,50,2.0),9), ((48,66,5.385),8)]

ADD: [(59,68,3.162)]

DROP: [(18,57,9.22), (57,68,5.657), (70,59,2.236), (59,39,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59578 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1292.55

Lista tabu: [((18,57,9.22),6), ((57,68,5.657),6), ((70,59,2.236),6), ((59,39,1.414),6), ((59,68,3.162),4), ((14,60,10.44),1), ((36,56,7.071),1), ((48,76,11.18),2), ((76,58,5.385),2), ((64,6,3.162),2), ((64,76,7.81),1), ((34,62,7.0),3), ((62,1,75.0),3), ((49,5,5.0),3), ((5,62,9.22),2), ((36,56,7.071),4), ((34,62,7.0),4), ((34,36,9.055),3), ((8,77,3.606),5), ((74,33,3.606),5), ((33,77,1.414),4), ((18,59,2.236),6), ((59,68,3.162),6), ((70,57,6.403),6), ((57,39,6.325),6), ((39,59,1.414),5), ((38,30,3.606),7), ((30,4,28.302),7), ((64,6,3.162),7), ((6,31,3.606),7), ((30,31,5.657),6), ((10,20,3.162),8), ((20,29,1.0),8), ((49,5,5.0),8), ((20,5,5.099),7), ((1,10,75.392),9), ((10,20,3.162),9), ((5,37,18.111),9), ((37,15,12.0),9), ((10,5,8.0),8)]

ADD: [(57,59,7.616)]

DROP: [(59,68,3.162), (57,39,6.325), (70,57,6.403)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59632 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1291.437

Lista tabu: [((75,14,3.606),1), ((34,62,7.0),1), ((10,20,3.162),2), ((20,29,1.0),2), ((49,5,5.0),2), ((20,5,5.099),1), ((7,61,10.296),3), ((67,17,3.162),3), ((7,67,11.18),2), ((64,6,3.162),4), ((6,31,3.606),4), ((38,30,3.606),4), ((30,4,28.302),4), ((64,30,12.207),3), ((18,59,2.236),5), ((59,57,7.616),5), ((22,1,10.0),5), ((59,22,3.0),4), ((36,56,7.071),6), ((34,62,7.0),6), ((62,56,9.22),5), ((48,76,11.18),7), ((76,58,5.385),7), ((6,31,3.606),7), ((76,6,5.385),6), ((8,77,3.606),8), ((74,33,3.606),8), ((33,77,1.414),7), ((52,46,5.831),9), ((47,35,8.062),9), ((47,52,13.038),8)]

ADD: [(18,39,3.0)]

DROP: [(18,59,2.236), (59,57,7.616), (70,39,2.236), (39,73,2.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59634 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1287.663

Lista tabu: [((7,61,10.296),1), ((67,17,3.162),1), ((64,6,3.162),2), ((6,31,3.606),2), ((38,30,3.606),2), ((30,4,28.302),2), ((64,30,12.207),1), ((18,59,2.236),3), ((59,57,7.616),3), ((22,1,10.0),3), ((59,22,3.0),2), ((36,56,7.071),4), ((34,62,7.0),4), ((62,56,9.22),3), ((48,76,11.18),5), ((76,58,5.385),5), ((6,31,3.606),5), ((76,6,5.385),4), ((8,77,3.606),6), ((74,33,3.606),6), ((33,77,1.414),5), ((52,46,5.831),7), ((47,35,8.062),7), ((47,52,13.038),6), ((18,59,2.236),14), ((59,57,7.616),14), ((70,39,2.236),14), ((39,73,2.0),14), ((18,39,3.0),12), ((57,68,5.657),9), ((59,73,1.414),9), ((68,73,4.472),8)]

ADD: [(43,67,5.385)]

DROP: [(67,17,3.162), (43,63,27.313), (1,43,41.231)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59657 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.326

Lista tabu: [((1,18,6.325),1), ((39,57,6.325),1), ((45,27,1.0),2), ((27,2,38.471),2), ((1,41,38.471),2), ((41,27,9.434),1), ((1,10,75.392),3), ((34,62,7.0),3), ((10,62,7.28),2), ((1,18,6.325),4), ((44,70,1.0),4), ((1,44,11.18),3), ((27,2,38.471),5), ((2,53,2.236),5), ((18,39,3.0),5), ((2,39,7.211),4), ((78,24,1.0),6), ((24,45,1.0),6), ((1,41,38.471),6), ((41,12,9.055),6), ((78,41,11.314),5), ((76,58,5.385),7), ((58,8,9.434),7), ((38,30,3.606),7), ((30,4,28.302),7), ((76,30,5.099),6), ((54,69,12.0),8), ((11,19,4.472),8), ((11,54,11.705),7), ((66,50,2.0),9), ((50,28,4.472),9), ((1,38,35.355),9), ((38,30,3.606),9), ((66,38,7.28),8)]

ADD: [(26,17,5.0)]

DROP: [(43,17,3.606), (17,3,38.484), (26,1,43.863)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59686 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1286.148

Lista tabu: [((11,19,4.472),1), ((19,26,3.162),1), ((67,43,5.385),1), ((26,17,5.0),2), ((17,1,44.688),2), ((7,61,10.296),2), ((17,7,14.318),1), ((45,27,1.0),3), ((27,2,38.471),3), ((1,41,38.471),3), ((41,27,9.434),2), ((70,59,2.236),4), ((73,1,7.28),4), ((73,70,3.606),3), ((70,59,2.236),5), ((59,73,1.414),5), ((22,1,10.0),5), ((59,22,3.0),4), ((31,66,6.0),6), ((50,28,4.472),6), ((28,66,5.657),5), ((34,62,7.0),7), ((62,1,75.0),7), ((51,40,3.162),7), ((62,40,2.828),6), ((34,62,7.0),8), ((14,60,10.44),8), ((75,14,3.606),8), ((14,62,4.472),7), ((58,8,9.434),9), ((77,32,7.28),9), ((77,58,13.038),8)]

ADD: [(18,59,2.236)]

DROP: [(18,39,3.0), (59,73,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59707 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1283.961

Lista tabu: [((59,70,2.236),1), ((44,68,1.414),1), ((36,56,7.071),2), ((34,62,7.0),2), ((62,56,9.22),1), ((1,78,30.067),3), ((2,53,2.236),3), ((1,2,9.434),2), ((2,53,2.236),4), ((25,22,1.414),4), ((2,25,2.236),3), ((10,20,3.162),5), ((75,14,3.606),5), ((14,20,5.0),4), ((25,22,1.414),6), ((22,1,10.0),6), ((18,59,2.236),6), ((59,70,2.236),6), ((25,59,4.123),5), ((64,6,3.162),7), ((50,28,4.472),7), ((6,28,7.28),6), ((26,17,5.0),8), ((17,1,44.688),8), ((7,61,10.296),8), ((17,7,14.318),7), ((75,14,3.606),9), ((14,60,10.44),9), ((40,49,1.414),9), ((14,40,2.0),8)]

ADD: [(26,11,3.162)]

DROP: [(11,19,4.472), (26,17,5.0)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59715 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1283.202

Lista tabu: [((75,14,3.606),1), ((14,60,10.44),1), ((40,49,1.414),1), ((11,19,4.472),8), ((26,17,5.0),8), ((26,11,3.162),6), ((41,12,9.055),3), ((65,54,26.0),3), ((24,45,1.0),3), ((65,45,14.036),2), ((24,45,1.0),4), ((27,2,38.471),4), ((24,27,2.0),3), ((18,59,2.236),5), ((73,1,7.28),5), ((39,73,2.0),5), ((73,59,1.414),4), ((66,50,2.0),6), ((50,28,4.472),6), ((1,38,35.355),6), ((38,30,3.606),6), ((66,38,7.28),5), ((64,6,3.162),7), ((31,66,6.0),7), ((31,64,6.708),6), ((19,17,4.123),8), ((17,1,44.688),8), ((61,67,1.0),8), ((67,43,5.385),8), ((19,67,6.403),7), ((56,34,2.828),9), ((34,62,7.0),9), ((49,5,5.0),9), ((5,37,18.111),9), ((34,49,5.0),8)]

ADD: [(67,17,3.162)]

DROP: [(19,17,4.123), (17,1,44.688), (67,43,5.385)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59748 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1281.706

Lista tabu: [((17,43,3.606),1), ((61,67,1.0),1), ((7,61,10.296),1), ((48,76,11.18),2), ((76,58,5.385),2), ((6,31,3.606),2), ((76,6,5.385),1), ((67,17,3.162),3), ((17,43,3.606),3), ((11,26,3.162),3), ((17,11,7.81),2), ((34,62,7.0),4), ((62,1,75.0),4), ((40,49,1.414),4), ((49,62,4.243),3), ((67,17,3.162),5), ((11,26,3.162),5), ((26,67,8.062),4), ((31,66,6.0),6), ((66,50,2.0),6), ((17,43,3.606),6), ((43,3,34.928),6), ((66,3,10.817),5), ((44,68,1.414),7), ((27,2,38.471),7), ((2,44,5.831),6), ((29,75,1.0),8), ((14,60,10.44),8), ((60,75,13.038),7), ((48,76,11.18),9), ((76,58,5.385),9), ((64,6,3.162),9), ((64,76,7.81),8)]

ADD: [(11,19,4.472)]

DROP: [(11,26,3.162), (19,1,46.669)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59848 nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Se estancó durante 2 min 0 seg en NODO 0. Aplicamos path relinking para admitir otro optimo local

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59849 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1297.139

Lista tabu: [((60,36,6.325),9), ((36,56,7.071),9), ((40,49,1.414),9), ((49,5,5.0),9), ((36,40,14.318),8)]

ADD: [(73,18,1.0)]

DROP: [(18,57,9.22), (73,1,7.28)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59883 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1296.885

Lista tabu: [((47,35,8.062),1), ((16,1,44.777),1), ((13,16,3.162),1), ((41,12,9.055),2), ((65,54,26.0),2), ((24,45,1.0),2), ((12,24,8.062),1), ((1,18,6.325),3), ((18,73,1.0),3), ((2,53,2.236),3), ((18,53,5.099),2), ((48,76,11.18),4), ((58,8,9.434),4), ((8,76,14.765),3), ((41,12,9.055),5), ((65,54,26.0),5), ((24,45,1.0),5), ((65,45,14.036),4), ((58,8,9.434),6), ((77,32,7.28),6), ((77,58,13.038),5), ((36,56,7.071),7), ((56,34,2.828),7), ((51,40,3.162),7), ((51,56,10.44),6), ((59,70,2.236),8), ((44,68,1.414),8), ((68,70,1.0),7), ((40,49,1.414),9), ((49,5,5.0),9), ((60,36,6.325),9), ((36,56,7.071),9), ((49,60,11.18),8)]

ADD: [(59,57,7.616)]

DROP: [(57,1,15.0), (59,70,2.236), (39,59,1.414)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59893 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1281.422

Lista tabu: [((57,1,15.0),6), ((59,70,2.236),6), ((39,59,1.414),6), ((59,57,7.616),4), ((31,66,6.0),1), ((66,50,2.0),1), ((67,63,23.854),1), ((63,3,44.294),1), ((78,24,1.0),2), ((24,45,1.0),2), ((1,41,38.471),2), ((24,41,10.63),1), ((14,60,10.44),3), ((56,34,2.828),3), ((56,14,6.403),2), ((10,20,3.162),4), ((29,75,1.0),4), ((29,10,3.606),3), ((64,6,3.162),5), ((6,31,3.606),5), ((33,71,18.028),5), ((71,1,36.674),5), ((31,71,3.162),4), ((1,18,6.325),6), ((70,44,1.0),6), ((1,70,10.77),5), ((39,70,2.236),7), ((70,44,1.0),7), ((25,22,1.414),7), ((22,1,10.0),7), ((70,25,4.243),6), ((1,48,23.022),8), ((48,76,11.18),8), ((63,3,44.294),8), ((48,3,7.071),7), ((1,48,23.022),9), ((48,76,11.18),9), ((64,6,3.162),9), ((6,48,8.0),8)]

ADD: [(43,61,6.325)]

DROP: [(7,61,10.296), (67,63,23.854), (43,17,3.606)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59927 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.583

Lista tabu: [((24,45,1.0),1), ((27,2,38.471),1), ((10,20,3.162),2), ((29,75,1.0),2), ((75,20,2.0),1), ((53,25,0.0),3), ((25,22,1.414),3), ((70,44,1.0),3), ((44,25,3.606),2), ((58,8,9.434),4), ((77,32,7.28),4), ((77,58,13.038),3), ((10,20,3.162),5), ((20,29,1.0),5), ((40,49,1.414),5), ((20,40,4.123),4), ((18,73,1.0),6), ((73,39,2.0),6), ((27,2,38.471),6), ((2,53,2.236),6), ((73,53,5.0),5), ((19,26,3.162),7), ((26,1,43.863),7), ((1,43,41.231),7), ((43,61,6.325),7), ((19,43,7.071),6), ((75,14,3.606),8), ((14,60,10.44),8), ((40,49,1.414),8), ((14,40,2.0),7), ((29,75,1.0),9), ((75,14,3.606),9), ((40,49,1.414),9), ((49,5,5.0),9), ((29,49,2.828),8)]

ADD: [(43,67,5.385)]

DROP: [(61,67,1.0), (17,7,14.318), (43,61,6.325)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 59942 Nodo 0 +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Solucion peor. Costo: 1279.123

